end_device_ids.device_id,end_device_ids.application_ids.application_id,end_device_ids.dev_eui,end_device_ids.join_eui,end_device_ids.dev_addr,correlation_ids_0,received_at,uplink_message.session_key_id,uplink_message.f_port,uplink_message.f_cnt,uplink_message.frm_payload,uplink_message.decoded_payload.bytes_0,uplink_message.decoded_payload.bytes_1,uplink_message.decoded_payload.bytes_2,uplink_message.decoded_payload.bytes_3,uplink_message.decoded_payload.bytes_4,uplink_message.decoded_payload.bytes_5,uplink_message.decoded_payload.bytes_6,uplink_message.decoded_payload.bytes_7,uplink_message.decoded_payload.bytes_8,uplink_message.decoded_payload.bytes_9,uplink_message.decoded_payload.bytes_10,uplink_message.rx_metadata_0.gateway_ids.gateway_id,uplink_message.rx_metadata_0.gateway_ids.eui,uplink_message.rx_metadata_0.time,uplink_message.rx_metadata_0.timestamp,uplink_message.rx_metadata_0.rssi,uplink_message.rx_metadata_0.channel_rssi,uplink_message.rx_metadata_0.snr,uplink_message.rx_metadata_0.location.latitude,uplink_message.rx_metadata_0.location.longitude,uplink_message.rx_metadata_0.location.altitude,uplink_message.rx_metadata_0.location.source,uplink_message.rx_metadata_0.uplink_token,uplink_message.rx_metadata_0.channel_index,uplink_message.rx_metadata_0.received_at,uplink_message.rx_metadata_1.gateway_ids.gateway_id,uplink_message.rx_metadata_1.gateway_ids.eui,uplink_message.rx_metadata_1.time,uplink_message.rx_metadata_1.timestamp,uplink_message.rx_metadata_1.rssi,uplink_message.rx_metadata_1.channel_rssi,uplink_message.rx_metadata_1.snr,uplink_message.rx_metadata_1.location.latitude,uplink_message.rx_metadata_1.location.longitude,uplink_message.rx_metadata_1.location.altitude,uplink_message.rx_metadata_1.location.source,uplink_message.rx_metadata_1.uplink_token,uplink_message.rx_metadata_1.channel_index,uplink_message.rx_metadata_1.received_at,uplink_message.rx_metadata_2.gateway_ids.gateway_id,uplink_message.rx_metadata_2.gateway_ids.eui,uplink_message.rx_metadata_2.time,uplink_message.rx_metadata_2.timestamp,uplink_message.rx_metadata_2.rssi,uplink_message.rx_metadata_2.channel_rssi,uplink_message.rx_metadata_2.snr,uplink_message.rx_metadata_2.location.latitude,uplink_message.rx_metadata_2.location.longitude,uplink_message.rx_metadata_2.location.altitude,uplink_message.rx_metadata_2.location.source,uplink_message.rx_metadata_2.uplink_token,uplink_message.rx_metadata_2.channel_index,uplink_message.rx_metadata_2.received_at,uplink_message.rx_metadata_3.gateway_ids.gateway_id,uplink_message.rx_metadata_3.gateway_ids.eui,uplink_message.rx_metadata_3.time,uplink_message.rx_metadata_3.timestamp,uplink_message.rx_metadata_3.rssi,uplink_message.rx_metadata_3.channel_rssi,uplink_message.rx_metadata_3.snr,uplink_message.rx_metadata_3.location.latitude,uplink_message.rx_metadata_3.location.longitude,uplink_message.rx_metadata_3.location.altitude,uplink_message.rx_metadata_3.location.source,uplink_message.rx_metadata_3.uplink_token,uplink_message.rx_metadata_3.channel_index,uplink_message.rx_metadata_3.received_at,uplink_message.settings.data_rate.lora.bandwidth,uplink_message.settings.data_rate.lora.spreading_factor,uplink_message.settings.data_rate.lora.coding_rate,uplink_message.settings.frequency,uplink_message.settings.timestamp,uplink_message.settings.time,uplink_message.received_at,uplink_message.consumed_airtime,uplink_message.version_ids.brand_id,uplink_message.version_ids.model_id,uplink_message.version_ids.hardware_version,uplink_message.version_ids.firmware_version,uplink_message.version_ids.band_id,uplink_message.network_ids.net_id,uplink_message.network_ids.ns_id,uplink_message.network_ids.tenant_id,uplink_message.network_ids.cluster_id,uplink_message.network_ids.cluster_address,uplink_message.packet_error_rate,uplink_message.rx_metadata_4.gateway_ids.gateway_id,uplink_message.rx_metadata_4.gateway_ids.eui,uplink_message.rx_metadata_4.time,uplink_message.rx_metadata_4.timestamp,uplink_message.rx_metadata_4.rssi,uplink_message.rx_metadata_4.channel_rssi,uplink_message.rx_metadata_4.snr,uplink_message.rx_metadata_4.location.latitude,uplink_message.rx_metadata_4.location.longitude,uplink_message.rx_metadata_4.location.altitude,uplink_message.rx_metadata_4.location.source,uplink_message.rx_metadata_4.uplink_token,uplink_message.rx_metadata_4.channel_index,uplink_message.rx_metadata_4.received_at,truth
0.7142857142857143,0,0.7142857142857143,0,0.7142857142857143,0.125,0.125,0.7142857142857143,0,0.9975240170347628,0.13190184049079753,1,0.06666666666666667,0,0,0,0,1,0.11372549019607843,0,0,1,0,0,0.125,0.7293710316330861,0.22448979591836735,0.22448979591836735,0.7215189873417721,1,0,1,0,0.125,0.42857142857142855,0.125,0.4,0.4,0.12574850299401197,0.1996087651065246,0.017391304347826087,0.017391304347826087,0.2682926829268293,0.9999679289833249,0.007373631495418912,1,0,0.12574850299401197,0.42857142857142855,0.12574850299401197,0.6,0.6,0.12331838565022421,0.19565251341072287,0.08547008547008547,0.08547008547008547,0.7922077922077922,0.9999325920100464,0.0089573838176674,0.4,0,0.12331838565022421,0.42857142857142855,0.12331838565022421,0.2,0.2,0.006329113924050633,0,1,1,0.4166666666666667,0,1,0,1,0.006329113924050633,0,0.006329113924050633,125000,7,0,0.7142857142857143,0.7293710316330861,0.125,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
0.7857142857142857,0,0.7857142857142857,0,0.7857142857142857,0.126953125,0.126953125,0.7857142857142857,0,0.9900960681390512,0.13496932515337423,1,0.10196078431372549,0,0,0.3,0.8745098039215686,0.8888888888888888,0.6431372549019608,0,0.12608695652173912,1,0.5,0.5,0.126953125,0.19399537343135367,0.3673469387755102,0.3673469387755102,0.8227848101265823,0.5242252929192458,0.5578291133000177,1,0,0.126953125,0.5714285714285714,0.126953125,0.6,0.6,0.1277445109780439,0.7325815280427462,0.10434782608695652,0.10434782608695652,0.6219512195121951,1,0,1,0,0.1277445109780439,0.5714285714285714,0.1277445109780439,0.6,0.6,0.12556053811659193,0.19666623722462198,0.3076923076923077,0.3076923076923077,0.961038961038961,0.9999325920100464,0.0089573838176674,0.4,0,0.12556053811659193,0.5714285714285714,0.12556053811659193,0.2,0.2,0.006329113924050633,0,1,1,0.4166666666666667,0,1,0,1,0.006329113924050633,0,0.006329113924050633,125000,7,0,0.42857142857142855,0.19399537343135367,0.126953125,0.126953125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
0.14285714285714285,0,0.14285714285714285,1,0.14285714285714285,0.12890625,0.12890625,0.14285714285714285,1,0.0006932752302664158,0.006134969325153374,0,0.4823529411764706,0,0,0,0,0,0,0,0,0,0,0,0.12890625,0.752819163721451,0.12244897959183673,0.12244897959183673,0.3291139240506329,1,0,1,0,0.12890625,0.8571428571428571,0.12890625,0,0,0.12974051896207583,0.7548654955389209,0.24347826086956523,0.24347826086956523,0.8048780487804879,0.9999549211307613,0.013218441489720428,0.5,0,0.12974051896207583,0.8571428571428571,0.12974051896207583,0,0,0.12780269058295965,0.22275052300832462,0.1282051282051282,0.1282051282051282,0.8441558441558441,0.9999679289833249,0.007373631495418912,1,0,0.12780269058295965,0.8571428571428571,0.12780269058295965,0,0,0.12025316455696203,0.21890453999805967,0.05172413793103448,0.05172413793103448,0.5694444444444444,0.9999325920100464,0.0089573838176674,0.4,0,0.12025316455696203,0.8571428571428571,0.12025316455696203,125000,7,0,0.2857142857142857,0.752819163721451,0.12890625,0.12890625,0.3333333333333333,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
0.21428571428571427,0,0.21428571428571427,1,0.21428571428571427,0.130859375,0.130859375,0.21428571428571427,1,0.02792908784787561,0.006134969325153374,0,0.4823529411764706,0,0,0,0,0,0,0,0,0,0.5,0.5,0.130859375,0.21769280908021454,0.2857142857142857,0.2857142857142857,0.8734177215189873,0.5242252929192458,0.5578291133000177,1,0,0.130859375,1,0.130859375,0.6,0.6,0.1317365269461078,0.7560828456509048,0.008695652173913044,0.008695652173913044,0.4268292682926829,1,0,1,0,0.1317365269461078,1,0.1317365269461078,1,1,0.13004484304932734,0.7557461206253131,0.20512820512820512,0.20512820512820512,0.6493506493506493,0.9999549211307613,0.013218441489720428,0.5,0,0.13004484304932734,1,0.13004484304932734,0,0,0.12658227848101267,0.22016546485182012,0.07758620689655173,0.07758620689655173,0.7777777777777778,0.9999325920100464,0.0089573838176674,0.4,0,0.12658227848101267,1,0.12658227848101267,125000,7,0,1,0.21769280908021454,0.130859375,0.130859375,0.3333333333333333,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
0.8571428571428571,0,0.8571428571428571,0,0.8571428571428571,0.1328125,0.1328125,0.8571428571428571,0,0.9976230563533723,0.13803680981595093,1,0.09411764705882353,0,0,0,0,1,0.10588235294117647,0,0,1,0.5,0.5,0.1328125,0.2351934902934724,0.14285714285714285,0.14285714285714285,0.5443037974683544,0.5242252929192458,0.5578291133000177,1,0,0.1328125,0.2857142857142857,0.1328125,0.8,0.8,0.13373253493013973,0.23762255382774375,0.05217391304347826,0.05217391304347826,0.6341463414634146,0.9999325920100464,0.0089573838176674,0.4,0,0.13373253493013973,0.2857142857142857,0.13373253493013973,0.2,0.2,0.002242152466367713,0,1,1,0.45454545454545453,0,1,0,1,0.002242152466367713,0,0.002242152466367713,0.2,0.2,0.006329113924050633,0,1,1,0.4166666666666667,0,1,0,1,0.006329113924050633,0,0.006329113924050633,125000,7,0,0,0.2351934902934724,0.1328125,0.1328125,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
0.9285714285714286,0,0.9285714285714286,0,0.9285714285714286,0.134765625,0.134765625,0.9285714285714286,0,0.9902941467762701,0.1411042944785276,1,0.16470588235294117,0,0,0.7,0.5647058823529412,0.7777777777777778,0.7725490196078432,0.25,0.07391304347826087,1,0.5,0.5,0.134765625,0.23579548467278902,0.42857142857142855,0.42857142857142855,0.9113924050632911,0.5242252929192458,0.5578291133000177,1,0,0.134765625,1,0.134765625,0.6,0.6,0.13572854291417166,0.7740357058111682,0.14782608695652175,0.14782608695652175,0.8780487804878049,1,0,1,0,0.13572854291417166,1,0.13572854291417166,0.6,0.6,0.13228699551569506,0.23809956869591484,0.1111111111111111,0.1111111111111111,0.8311688311688312,0.9999325920100464,0.0089573838176674,0.4,0,0.13228699551569506,1,0.13228699551569506,0.2,0.2,0.006329113924050633,0,1,1,0.4166666666666667,0,1,0,1,0.006329113924050633,0,0.006329113924050633,125000,7,0,1,0.23579548467278902,0.134765625,0.134765625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
1,0,1,0,1,0.13671875,0.13671875,1,0,0.9049222541348916,0.1441717791411043,1,0.12549019607843137,0,0,0.6,0.40784313725490196,1,0.6235294117647059,0,0.5652173913043478,1,0.5,0.5,0.13671875,0.23694433456309139,0.061224489795918366,0.061224489795918366,0.0379746835443038,0.5242252929192458,0.5578291133000177,1,0,0.13671875,0.8571428571428571,0.13671875,0.2,0.2,0.1377245508982036,0.4663312948023105,0.22608695652173913,0.22608695652173913,0.6951219512195121,0.9999691071326231,0.013010930634308804,0.5,0,0.1377245508982036,0.8571428571428571,0.1377245508982036,0.6,0.6,0.13452914798206278,0.23923833738130013,0.1623931623931624,0.1623931623931624,0.8961038961038961,0.9999325920100464,0.0089573838176674,0.4,0,0.13452914798206278,0.8571428571428571,0.13452914798206278,0.2,0.2,0.006329113924050633,0,1,1,0.4166666666666667,0,1,0,1,0.006329113924050633,0,0.006329113924050633,125000,7,0,0.2857142857142857,0.23694433456309139,0.13671875,0.13671875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
0.42857142857142855,0,0.42857142857142855,1,0.42857142857142855,0.138671875,0.138671875,0.42857142857142855,1,0.0013865504605328316,0.006134969325153374,0,0.4823529411764706,0,0,0,0,0,0,0,0,0,0.5,0.5,0.138671875,0.2681693952261289,0.2653061224489796,0.2653061224489796,0.7974683544303798,0.5242252929192458,0.5578291133000177,1,0,0.138671875,0.14285714285714285,0.138671875,0.6,0.6,0.13972055888223553,0.8061416954861584,0.034782608695652174,0.034782608695652174,0.25609756097560976,1,0,1,0,0.13972055888223553,0.14285714285714285,0.13972055888223553,1,1,0.1367713004484305,0.8057797504107636,0.17094017094017094,0.17094017094017094,0.44155844155844154,0.9999549211307613,0.013218441489720428,0.5,0,0.1367713004484305,0.14285714285714285,0.1367713004484305,0,0,0.13291139240506328,0.2702013499514155,0.06896551724137931,0.06896551724137931,0.5833333333333334,0.9999325920100464,0.0089573838176674,0.4,0,0.13291139240506328,0.14285714285714285,0.13291139240506328,125000,7,0,0.5714285714285714,0.2681693952261289,0.138671875,0.138671875,0.3333333333333333,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0.140625,0.140625,0,0,0.904823214816282,0,1,0.2823529411764706,0,0,0,0,0,0,0,0,1,0.25,0.25,0.140625,0.8371774741961117,0.5714285714285714,0.5714285714285714,0.759493670886076,0.3312533236838615,1,0.16666666666666666,0,0.140625,0.8571428571428571,0.140625,0.6,0.6,0.14171656686626746,0.8384372648985646,0.13043478260869565,0.13043478260869565,0.7560975609756098,1,0,1,0,0.14171656686626746,0.8571428571428571,0.14171656686626746,0,0,0.13901345291479822,0.30632421868471765,0.39316239316239315,0.39316239316239315,0.9090909090909091,0.9999679289833249,0.007373631495418912,1,0,0.13901345291479822,0.8571428571428571,0.13901345291479822,0,0,0.13924050632911392,0.30248210184438734,0.19827586206896552,0.19827586206896552,0.9305555555555556,0.9999325920100464,0.0089573838176674,0.4,0,0.13924050632911392,0.8571428571428571,0.13924050632911392,125000,7,0,0.2857142857142857,0.8371774741961117,0.140625,0.140625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
0.07142857142857142,0,0.07142857142857142,0,0.07142857142857142,0.142578125,0.142578125,0.07142857142857142,0,0.9900960681390512,0.147239263803681,1,0.11372549019607843,0,0,0.9,0.5411764705882353,1,0.2823529411764706,0.5,0.05217391304347826,1,0.25,0.25,0.142578125,0.8662935100445004,0.3877551020408163,0.3877551020408163,0.20253164556962025,0.3312533236838615,1,0.16666666666666666,0,0.142578125,0.14285714285714285,0.142578125,0.6,0.6,0.1437125748502994,0.8673123060270215,0.017391304347826087,0.017391304347826087,0.3170731707317073,1,0,1,0,0.1437125748502994,0.14285714285714285,0.1437125748502994,0.6,0.6,0.1412556053811659,0.3313292566097754,0.05128205128205128,0.05128205128205128,0.4805194805194805,0.9999325920100464,0.0089573838176674,0.4,0,0.1412556053811659,0.14285714285714285,0.1412556053811659,0.2,0.2,0.006329113924050633,0,1,1,0.4166666666666667,0,1,0,1,0.006329113924050633,0,0.006329113924050633,125000,7,0,0.5714285714285714,0.8662935100445004,0.142578125,0.142578125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
0.14285714285714285,0,0.14285714285714285,1,0.14285714285714285,0.14453125,0.14453125,0.14285714285714285,1,0.0007923145488759037,0.006134969325153374,0,0.4823529411764706,0,0,0,0,0,0,0,0,0,0.5,0.5,0.14453125,0.3575254322965376,0.3877551020408163,0.3877551020408163,0.759493670886076,0.5242252929192458,0.5578291133000177,1,0,0.14453125,0.7142857142857143,0.14453125,0,0,0.14570858283433133,0.8948023804526737,0.24347826086956523,0.24347826086956523,0.7804878048780488,0.9999549211307613,0.013218441489720428,0.5,0,0.14570858283433133,0.7142857142857143,0.14570858283433133,0.4,0.4,0.14349775784753363,0.894307525974916,0.07692307692307693,0.07692307692307693,0.33766233766233766,1,0,1,0,0.14349775784753363,0.7142857142857143,0.14349775784753363,0,0,0.14556962025316456,0.35877723760893415,0.11206896551724138,0.11206896551724138,0.08333333333333333,0.9999325920100464,0.0089573838176674,0.4,0,0.14556962025316456,0.7142857142857143,0.14556962025316456,125000,7,0,0.14285714285714285,0.3575254322965376,0.14453125,0.14453125,0.3333333333333333,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
0.21428571428571427,0,0.21428571428571427,1,0.21428571428571427,0.146484375,0.146484375,0.21428571428571427,1,0.028028127166485093,0.006134969325153374,0,0.4823529411764706,0,0,0,0,0,0,0,0,0,0.25,0.25,0.146484375,0.8952367045965415,0.5102040816326531,0.5102040816326531,0.7215189873417721,0.3312533236838615,1,0.16666666666666666,0,0.146484375,0.7142857142857143,0.146484375,0.6,0.6,0.14770459081836326,0.8960159343875527,0.05217391304347826,0.05217391304347826,0.1951219512195122,1,0,1,0,0.14770459081836326,0.7142857142857143,0.14770459081836326,0,0,0.14573991031390135,0.3638738112514205,0.13675213675213677,0.13675213675213677,0.6493506493506493,0.9999679289833249,0.007373631495418912,1,0,0.14573991031390135,0.7142857142857143,0.14573991031390135,0.2,0.2,0.006329113924050633,0,1,1,0.4166666666666667,0,1,0,1,0.006329113924050633,0,0.006329113924050633,125000,7,0,0.14285714285714285,0.8952367045965415,0.146484375,0.146484375,0.3333333333333333,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
0.2857142857142857,0,0.2857142857142857,0,0.2857142857142857,0.1484375,0.1484375,0.2857142857142857,0,0.9903931860948797,0.15030674846625766,1,0.1607843137254902,0,0,1,0.1803921568627451,0.8888888888888888,0.3411764705882353,0.5,0.9478260869565217,1,0.5,0.5,0.1484375,0.384398533072017,0.7551020408163265,0.7551020408163265,0.9240506329113924,0.5242252929192458,0.5578291133000177,1,0,0.1484375,0.14285714285714285,0.1484375,0.6,0.6,0.1497005988023952,0.9214089415645463,0.21739130434782608,0.21739130434782608,0.926829268292683,1,0,1,0,0.1497005988023952,0.14285714285714285,0.1497005988023952,0.6,0.6,0.14798206278026907,0.3853986852254146,0.2905982905982906,0.2905982905982906,0.9090909090909091,0.9999325920100464,0.0089573838176674,0.4,0,0.14798206278026907,0.14285714285714285,0.14798206278026907,0.2,0.2,0.006329113924050633,0,1,1,0.4166666666666667,0,1,0,1,0.006329113924050633,0,0.006329113924050633,125000,7,0,0.5714285714285714,0.384398533072017,0.1484375,0.1484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
0.35714285714285715,0,0.35714285714285715,0,0.35714285714285715,0.150390625,0.150390625,0.35714285714285715,0,0.9974249777161533,0.15337423312883436,0.9,0.8941176470588236,0,0,0.2,0.9450980392156862,0.8888888888888888,0.43529411764705883,0,0.030434782608695653,1,0.5,0.5,0.150390625,0.40169485301071467,0.8571428571428571,0.8571428571428571,0.8354430379746836,0.5242252929192458,0.5578291133000177,1,0,0.150390625,0.2857142857142857,0.150390625,0.6,0.6,0.15169660678642716,0.9385621184994386,0.25217391304347825,0.25217391304347825,0.8170731707317073,1,0,1,0,0.15169660678642716,0.2857142857142857,0.15169660678642716,0.6,0.6,0.15022421524663676,0.40254323659877816,0.1623931623931624,0.1623931623931624,0.8051948051948052,0.9999325920100464,0.0089573838176674,0.4,0,0.15022421524663676,0.2857142857142857,0.15022421524663676,0.2,0.2,0.006329113924050633,0,1,1,0.4166666666666667,0,1,0,1,0.006329113924050633,0,0.006329113924050633,125000,7,0,0,0.40169485301071467,0.150390625,0.150390625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
0.5,0,0.5,0,0.5,0.15234375,0.15234375,0.5,0,0.9901951074576607,0.15644171779141106,1,0.027450980392156862,0,0,0.6,0.8784313725490196,0.8888888888888888,0.9529411764705882,0.25,0.6652173913043479,1,0,0,0.15234375,0.9619193418430187,0.22448979591836735,0.22448979591836735,0.5949367088607594,1,0,1,0,0.15234375,0.8571428571428571,0.15234375,0.2,0.2,0.1536926147704591,0.6533469571036998,0.1565217391304348,0.1565217391304348,0.13414634146341464,0.9999691071326231,0.013010930634308804,0.5,0,0.1536926147704591,0.8571428571428571,0.1536926147704591,0,0,0.15246636771300448,0.43001523370208533,0.06837606837606838,0.06837606837606838,0.6623376623376623,0.9999679289833249,0.007373631495418912,1,0,0.15246636771300448,0.8571428571428571,0.15246636771300448,0,0,0.1518987341772152,0.4261788411809937,0.20689655172413793,0.20689655172413793,0.875,0.9999325920100464,0.0089573838176674,0.4,0,0.1518987341772152,0.8571428571428571,0.1518987341772152,125000,7,0,0.2857142857142857,0.9619193418430187,0.15234375,0.15234375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
0.5714285714285714,0,0.5714285714285714,0,0.5714285714285714,0.154296875,0.154296875,0.5714285714285714,0,0.9975240170347628,0.15950920245398773,1,0.12549019607843137,0,0,0.7,0.11764705882352941,0.8888888888888888,0.7725490196078432,0,0.7304347826086957,1,0,0,0.154296875,0.9698561744989991,0.42857142857142855,0.42857142857142855,0.8860759493670886,1,0,1,0,0.154296875,0.5714285714285714,0.154296875,0.4,0.4,0.15568862275449102,0.4381030794123913,0.41739130434782606,0.41739130434782606,0.8902439024390244,0.9999679289833249,0.007373631495418912,1,0,0.15568862275449102,0.5714285714285714,0.15568862275449102,0.6,0.6,0.1547085201793722,0.43402719181975075,0.20512820512820512,0.20512820512820512,0.8701298701298701,0.9999325920100464,0.0089573838176674,0.4,0,0.1547085201793722,0.5714285714285714,0.1547085201793722,0.2,0.2,0.006329113924050633,0,1,1,0.4166666666666667,0,1,0,1,0.006329113924050633,0,0.006329113924050633,125000,7,0,0.42857142857142855,0.9698561744989991,0.154296875,0.154296875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
0.6428571428571429,0,0.6428571428571429,0,0.6428571428571429,0.15625,0.15625,0.6428571428571429,0,0.9899970288204417,0.16257668711656442,1,0.07058823529411765,0,0,0.9,0.9882352941176471,0.8888888888888888,0.9568627450980393,1,0.13478260869565217,1,0,0,0.15625,0.9756514129731498,0.30612244897959184,0.30612244897959184,0.810126582278481,1,0,1,0,0.15625,0,0.15625,0.4,0.4,0.15768463073852296,0.4438503442425469,0.2782608695652174,0.2782608695652174,0.9512195121951219,0.9999679289833249,0.007373631495418912,1,0,0.15768463073852296,0,0.15768463073852296,0.6,0.6,0.15695067264573992,0.4397715711647277,0.21367521367521367,0.21367521367521367,0.8961038961038961,0.9999325920100464,0.0089573838176674,0.4,0,0.15695067264573992,0,0.15695067264573992,0.2,0.2,0.006329113924050633,0,1,1,0.4166666666666667,0,1,0,1,0.006329113924050633,0,0.006329113924050633,125000,7,0,0.8571428571428571,0.9756514129731498,0.15625,0.15625,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
0.7142857142857143,0,0.7142857142857143,0,0.7142857142857143,0.158203125,0.158203125,0.7142857142857143,0,0.9976230563533723,0.1656441717791411,1,0.0392156862745098,0,0,0,0,1,0.12156862745098039,0,0,1,0,0,0.158203125,0.0019537817595497186,0.2653061224489796,0.2653061224489796,0.759493670886076,1,0,1,0,0.158203125,0.42857142857142855,0.158203125,0.8,0.8,0.1596806387225549,0.4754268106808579,0.08695652173913043,0.08695652173913043,0.8170731707317073,0.9999325920100464,0.0089573838176674,0.4,0,0.1596806387225549,0.42857142857142855,0.1596806387225549,0.2,0.2,0.002242152466367713,0,1,1,0.45454545454545453,0,1,0,1,0.002242152466367713,0,0.002242152466367713,0.2,0.2,0.006329113924050633,0,1,1,0.4166666666666667,0,1,0,1,0.006329113924050633,0,0.006329113924050633,125000,7,0,0.7142857142857143,0.0019537817595497186,0.158203125,0.158203125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
0.7857142857142857,0,0.7857142857142857,0,0.7857142857142857,0.16015625,0.16015625,0.7857142857142857,0,0.9901951074576607,0.1687116564417178,1,0.043137254901960784,0,0,0.3,0.8705882352941177,0.8888888888888888,0.6549019607843137,0,0.12608695652173912,1,0.5,0.5,0.16015625,0.47601271771248116,0.12244897959183673,0.12244897959183673,0.6075949367088608,0.5242252929192458,0.5578291133000177,1,0,0.16015625,0.14285714285714285,0.16015625,0.8,0.8,0.16167664670658682,0.476448992258556,0.3130434782608696,0.3130434782608696,0.9146341463414634,0.9999325920100464,0.0089573838176674,0.4,0,0.16167664670658682,0.14285714285714285,0.16167664670658682,0.2,0.2,0.002242152466367713,0,1,1,0.45454545454545453,0,1,0,1,0.002242152466367713,0,0.002242152466367713,0.2,0.2,0.006329113924050633,0,1,1,0.4166666666666667,0,1,0,1,0.006329113924050633,0,0.006329113924050633,125000,7,0,0.5714285714285714,0.47601271771248116,0.16015625,0.16015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
0.14285714285714285,0,0.14285714285714285,1,0.14285714285714285,0.162109375,0.162109375,0.14285714285714285,1,0.0008913538674853917,0.006134969325153374,0,0.4823529411764706,0,0,0,0,0,0,0,0,0,0,0,0.162109375,0.02560045777068397,0.14285714285714285,0.14285714285714285,0.43037974683544306,1,0,1,0,0.162109375,0.8571428571428571,0.162109375,0.4,0.4,0.16367265469061876,0.5027347916718162,0.1391304347826087,0.1391304347826087,0.8292682926829268,0.9999679289833249,0.007373631495418912,1,0,0.16367265469061876,0.8571428571428571,0.16367265469061876,1,1,0.1591928251121076,0.03364907872949408,0.24786324786324787,0.24786324786324787,0.7402597402597403,0.9999549211307613,0.013218441489720428,0.5,0,0.1591928251121076,0.8571428571428571,0.1591928251121076,0,0,0.15822784810126583,0.49864851501592034,0.07758620689655173,0.07758620689655173,0.6944444444444444,0.9999325920100464,0.0089573838176674,0.4,0,0.15822784810126583,0.8571428571428571,0.15822784810126583,125000,7,0,0.2857142857142857,0.02560045777068397,0.162109375,0.162109375,0.3333333333333333,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
0.21428571428571427,0,0.21428571428571427,1,0.21428571428571427,0.1640625,0.1640625,0.21428571428571427,1,0.02812716648509458,0.006134969325153374,0,0.4823529411764706,0,0,0,0,0,0,0,0,0,0.5,0.5,0.1640625,0.4999031257690197,0.30612244897959184,0.30612244897959184,0.7848101265822784,0.5242252929192458,0.5578291133000177,1,0,0.1640625,0.2857142857142857,0.1640625,0,0,0.1656686626746507,0.03492996388876914,0.16521739130434782,0.16521739130434782,0.5121951219512195,0.9999549211307613,0.013218441489720428,0.5,0,0.1656686626746507,0.2857142857142857,0.1656686626746507,0.6,0.6,0.16143497757847533,0.4998897741242272,0.10256410256410256,0.10256410256410256,0.7142857142857143,0.9999325920100464,0.0089573838176674,0.4,0,0.16143497757847533,0.2857142857142857,0.16143497757847533,0.2,0.2,0.006329113924050633,0,1,1,0.4166666666666667,0,1,0,1,0.006329113924050633,0,0.006329113924050633,125000,7,0,0,0.4999031257690197,0.1640625,0.1640625,0.3333333333333333,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
