id,received_at,uplink_message.f_port,uplink_message.f_cnt,uplink_message.frm_payload,uplink_message.decoded_payload.bytes.0,uplink_message.decoded_payload.bytes.1,uplink_message.decoded_payload.bytes.2,uplink_message.decoded_payload.bytes.3,uplink_message.decoded_payload.bytes.4,uplink_message.decoded_payload.bytes.5,uplink_message.decoded_payload.bytes.6,uplink_message.decoded_payload.bytes.7,uplink_message.decoded_payload.bytes.8,uplink_message.decoded_payload.bytes.9,uplink_message.decoded_payload.bytes.10,uplink_message.decoded_payload.bytes.11,uplink_message.decoded_payload.bytes.12,uplink_message.decoded_payload.bytes.13,uplink_message.decoded_payload.bytes.14,uplink_message.decoded_payload.bytes.15,uplink_message.decoded_payload.bytes.16,uplink_message.decoded_payload.bytes.17,uplink_message.decoded_payload.bytes.18,uplink_message.decoded_payload.bytes.19,uplink_message.decoded_payload.bytes.20,uplink_message.decoded_payload.bytes.21,uplink_message.decoded_payload.bytes.22,uplink_message.decoded_payload.bytes.23,uplink_message.decoded_payload.bytes.24,uplink_message.decoded_payload.bytes.25,uplink_message.decoded_payload.bytes.26,uplink_message.decoded_payload.bytes.27,uplink_message.decoded_payload.bytes.28,uplink_message.decoded_payload.bytes.29,uplink_message.decoded_payload.bytes.30,uplink_message.decoded_payload.bytes.31,uplink_message.decoded_payload.bytes.32,uplink_message.decoded_payload.bytes.33,uplink_message.decoded_payload.bytes.34,uplink_message.decoded_payload.bytes.35,uplink_message.decoded_payload.bytes.36,uplink_message.decoded_payload.bytes.37,uplink_message.decoded_payload.bytes.38,uplink_message.decoded_payload.bytes.39,uplink_message.decoded_payload.bytes.40,uplink_message.decoded_payload.bytes.41,uplink_message.decoded_payload.bytes.42,uplink_message.decoded_payload.bytes.43,uplink_message.decoded_payload.bytes.44,uplink_message.decoded_payload.bytes.45,uplink_message.decoded_payload.bytes.46,uplink_message.decoded_payload.bytes.47,uplink_message.decoded_payload.bytes.48,score
7597,0.8369505343175058,0,0.000778694907335306,0.8415970287836583,0.31223628691983124,0.6352941176470588,0.9940828402366864,1,0.04065040650406504,0,0.3508771929824561,0.20784313725490197,0.8775510204081632,0.023529411764705882,0,1,0.8907563025210085,1,0,0.04583333333333333,0,0.05042016806722689,0,0.045454545454545456,0,0.047619047619047616,0,0.125,0,0.12222222222222222,0,0.10526315789473684,0,0.07462686567164178,0,0.061946902654867256,0,0.04741379310344827,0,0.06532663316582915,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72
7838,0.8635011567698578,1,0.26576857187353997,0.15988857938718662,0,0.4588235294117647,0.591715976331361,0.06521739130434782,1,0.011764705882352941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71
92,0.0101355073262091,1,0.1984893318797695,0.012070566388115135,0,0.4588235294117647,0.591715976331361,0.06521739130434782,1,0.00784313725490196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69
1384,0.1524732841247108,1,0.20970253854539792,0.15988857938718662,0,0.4588235294117647,0.591715976331361,0.06521739130434782,1,0.011764705882352941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68
7954,0.8762807094855128,1,0.28819498520479675,0.005756731662024141,0,0.4588235294117647,0.591715976331361,0.06521739130434782,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68
6547,0.7212735485292497,1,0.25455536520791155,0.15988857938718662,0,0.4588235294117647,0.591715976331361,0.06521739130434782,1,0.011764705882352941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67
9067,0.9988983144210642,1,0.2770596480299019,0.005756731662024141,0,0.4588235294117647,0.591715976331361,0.06521739130434782,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67
2679,0.2951415665968932,1,0.22091574521102633,0.15988857938718662,0,0.4588235294117647,0.591715976331361,0.06521739130434782,1,0.011764705882352941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66
3971,0.43747934339539496,1,0.23212895187665472,0.15988857938718662,0,0.4588235294117647,0.591715976331361,0.06521739130434782,1,0.011764705882352941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66
5257,0.5791561088465352,1,0.24334215854228314,0.15988857938718662,0,0.4588235294117647,0.591715976331361,0.06521739130434782,1,0.011764705882352941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66
43,0.004737247989423818,1,0.19856720137050304,0.005756731662024141,0,0.4588235294117647,0.591715976331361,0.06521739130434782,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64
4081,0.44959788476368845,1,0.25455536520791155,0.005756731662024141,0,0.4588235294117647,0.591715976331361,0.06521739130434782,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63
5375,0.5921559986779773,1,0.26576857187353997,0.005756731662024141,0,0.4588235294117647,0.591715976331361,0.06521739130434782,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63
7789,0.8581028974330726,1,0.2658464413642735,0.005756731662024141,0,0.4588235294117647,0.591715976331361,0.06521739130434782,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63
211,0.023245565715544782,1,0.22091574521102633,0.005756731662024141,0,0.4588235294117647,0.591715976331361,0.06521739130434782,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62
1338,0.14740553046160626,1,0.20978040803613143,0.005756731662024141,0,0.4588235294117647,0.591715976331361,0.06521739130434782,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62
6498,0.7158752891924645,1,0.2546332346986451,0.005756731662024141,0,0.4588235294117647,0.591715976331361,0.06521739130434782,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62
6664,0.7341632698027983,1,0.27698177853916833,0.005756731662024141,0,0.4588235294117647,0.591715976331361,0.06521739130434782,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62
1504,0.16569351107194008,1,0.23212895187665472,0.005756731662024141,0,0.4588235294117647,0.591715976331361,0.06521739130434782,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61
2797,0.30814145642833535,1,0.24334215854228314,0.005756731662024141,0,0.4588235294117647,0.591715976331361,0.06521739130434782,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61
3921,0.4319709155007161,1,0.23220682136738827,0.005756731662024141,0,0.4588235294117647,0.591715976331361,0.06521739130434782,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61
5208,0.57375784950975,1,0.24342002803301666,0.005756731662024141,0,0.4588235294117647,0.591715976331361,0.06521739130434782,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61
2630,0.28974330726010794,1,0.22099361470175985,0.005756731662024141,0,0.4588235294117647,0.591715976331361,0.06521739130434782,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60
8034,0.885094194116999,0.011904761904761904,0.9895654882417069,0.889322191272052,0.046413502109704644,0.9176470588235294,0,0,0.15447154471544716,0.996078431372549,0.14035087719298245,0.38823529411764707,0.00816326530612245,0.9215686274509803,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59
1629,0.17946458080863723,1,0.21180501479520325,0.01801299907149489,0.008438818565400843,0.4823529411764706,0.011834319526627219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57
3934,0.4334031067533326,0.011904761904761904,0.9715776358822613,0.4436397400185701,0.046413502109704644,0.9803921568627451,0,0,0.07317073170731707,0.996078431372549,0.14035087719298245,0.996078431372549,0.012244897959183673,0.8274509803921568,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57
246,0.027101465241819986,1,0.19981311322223952,0.01801299907149489,0.008438818565400843,0.4823529411764706,0.011834319526627219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56
1061,0.11688883992508538,1,0.2068992368789908,0.01801299907149489,0.008438818565400843,0.4823529411764706,0.011834319526627219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56
95,0.010466012999889831,0.011904761904761904,0.9608316461610341,0.012441968430826369,0.046413502109704644,1,0,0,0.056910569105691054,0.9019607843137255,0.14035087719298245,0.8862745098039215,0,0.9607843137254902,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55
113,0.01244904704197422,0.011904761904761904,0.9609095156517676,0.014484679665738161,0.046413502109704644,1,0,0,0.056910569105691054,0.8980392156862745,0.14035087719298245,0.8862745098039215,0,0.9529411764705882,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55
139,0.015313429547207227,1,0.19887867933343717,0.01801299907149489,0.008438818565400843,0.4823529411764706,0.011834319526627219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55
1144,0.12603283023025227,1,0.20760006229559258,0.01801299907149489,0.008438818565400843,0.4823529411764706,0.011834319526627219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55
7837,0.8633909882119644,0.011904761904761904,0.9887089238436381,0.8683379758588672,0.046413502109704644,0.996078431372549,0,0,0.14634146341463414,0.9294117647058824,0.14035087719298245,0.19215686274509805,0.00816326530612245,0.7568627450980392,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55
8016,0.8831111600749146,0.011904761904761904,0.9894876187509734,0.8874651810584958,0.05063291139240506,0.07058823529411765,0,0,0.15447154471544716,0.9607843137254902,0.14035087719298245,0.3686274509803922,0.00816326530612245,0.9098039215686274,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55
8052,0.8870772281590834,0.011904761904761904,0.9896433577324404,0.8913649025069638,0.05063291139240506,0.058823529411764705,0,0,0.16260162601626016,0.0196078431372549,0.14035087719298245,0.4235294117647059,0.00816326530612245,0.9254901960784314,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55
8976,0.9888729756527487,0.011904761904761904,0.9994549135648653,0.9899721448467966,0.046413502109704644,0.9647058823529412,0,0,0.056910569105691054,0.8627450980392157,0.14035087719298245,0.3411764705882353,0,0.9686274509803922,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55
8006,0.8820094744959789,0.011904761904761904,0.9894097492602398,0.8861652739090065,0.046413502109704644,0.996078431372549,0,0,0.08943089430894309,0.2235294117647059,0.14035087719298245,0.9215686274509803,0.00816326530612245,0.9372549019607843,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54
2874,0.31662443538614077,0.011904761904761904,0.96713907491045,0.32646239554317547,0.046413502109704644,0.996078431372549,0,0,0.056910569105691054,0.35294117647058826,0.15789473684210525,0.3764705882352941,0.00816326530612245,0.6549019607843137,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53
4874,0.5369615511732951,0.011904761904761904,0.9815449306961532,0.5472609099350046,0.046413502109704644,0.8274509803921568,0,0,0.016260162601626018,0.9411764705882353,0.12280701754385964,0.9647058823529412,0,0.03137254901960784,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53
5501,0.6060372369725681,0.011904761904761904,0.9785080205575456,0.6170844939647168,0.046413502109704644,0.9529411764705882,0,0,0.07317073170731707,0.6313725490196078,0.14035087719298245,0.9647058823529412,0.004081632653061225,0.9019607843137255,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53
5574,0.6140795416987992,0.011904761904761904,0.9790531069926802,0.625255338904364,0.046413502109704644,0.996078431372549,0,0,0.08130081300813008,0.5254901960784314,0.12280701754385964,1,0.012244897959183673,0.09803921568627451,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53
6644,0.7319598986449267,0.011904761904761904,0.9834916679644915,0.7392757660167131,0.046413502109704644,0.8588235294117647,0,0,0.07317073170731707,0.5333333333333333,0.14035087719298245,0.9803921568627451,0.004081632653061225,0.8588235294117647,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53
6737,0.7422055745290295,0.011904761904761904,0.9841146238903598,0.7494893221912721,0.046413502109704644,0.9725490196078431,0,0,0.08130081300813008,0.4,0.12280701754385964,0.9647058823529412,0.012244897959183673,0.023529411764705882,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53
7129,0.7853916492233116,0.011904761904761904,0.9858277526864975,0.7910863509749304,0.046413502109704644,0.8509803921568627,0,0,0.08130081300813008,0.36470588235294116,0.14035087719298245,0.09019607843137255,0.00816326530612245,1,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53
7147,0.7873746832653961,0.011904761904761904,0.985905622177231,0.7929433611884865,0.046413502109704644,0.8784313725490196,0,0,0.08130081300813008,0.36470588235294116,0.14035087719298245,0.10196078431372549,0.00816326530612245,1,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53
7563,0.8332048033491242,0.011904761904761904,0.9933032237969164,0.8375116063138347,0.05063291139240506,0.06666666666666667,0,0,0.11382113821138211,0.8901960784313725,0.14035087719298245,0.33725490196078434,0.0163265306122449,0.3176470588235294,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53
9046,0.9965847747052992,1,0.2763588226133001,0.01801299907149489,0.008438818565400843,0.4823529411764706,0.011834319526627219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53
