id,end_device_ids.device_id,end_device_ids.application_ids.application_id,end_device_ids.dev_eui,end_device_ids.join_eui,end_device_ids.dev_addr,correlation_ids.0,received_at,uplink_message.session_key_id,uplink_message.f_port,uplink_message.f_cnt,uplink_message.frm_payload,uplink_message.decoded_payload.bytes.0,uplink_message.decoded_payload.bytes.1,uplink_message.decoded_payload.bytes.2,uplink_message.decoded_payload.bytes.3,uplink_message.decoded_payload.bytes.4,uplink_message.decoded_payload.bytes.5,uplink_message.decoded_payload.bytes.6,uplink_message.decoded_payload.bytes.7,uplink_message.decoded_payload.bytes.8,uplink_message.decoded_payload.bytes.9,uplink_message.decoded_payload.bytes.10,uplink_message.rx_metadata.0.gateway_ids.gateway_id,uplink_message.rx_metadata.0.gateway_ids.eui,uplink_message.rx_metadata.0.time,uplink_message.rx_metadata.0.timestamp,uplink_message.rx_metadata.0.rssi,uplink_message.rx_metadata.0.channel_rssi,uplink_message.rx_metadata.0.snr,uplink_message.rx_metadata.0.location.latitude,uplink_message.rx_metadata.0.location.longitude,uplink_message.rx_metadata.0.location.altitude,uplink_message.rx_metadata.0.location.source,uplink_message.rx_metadata.0.uplink_token,uplink_message.rx_metadata.0.channel_index,uplink_message.rx_metadata.0.received_at,uplink_message.rx_metadata.1.gateway_ids.gateway_id,uplink_message.rx_metadata.1.gateway_ids.eui,uplink_message.rx_metadata.1.time,uplink_message.rx_metadata.1.timestamp,uplink_message.rx_metadata.1.rssi,uplink_message.rx_metadata.1.channel_rssi,uplink_message.rx_metadata.1.snr,uplink_message.rx_metadata.1.location.latitude,uplink_message.rx_metadata.1.location.longitude,uplink_message.rx_metadata.1.location.altitude,uplink_message.rx_metadata.1.location.source,uplink_message.rx_metadata.1.uplink_token,uplink_message.rx_metadata.1.channel_index,uplink_message.rx_metadata.1.received_at,uplink_message.rx_metadata.2.gateway_ids.gateway_id,uplink_message.rx_metadata.2.gateway_ids.eui,uplink_message.rx_metadata.2.time,uplink_message.rx_metadata.2.timestamp,uplink_message.rx_metadata.2.rssi,uplink_message.rx_metadata.2.channel_rssi,uplink_message.rx_metadata.2.snr,uplink_message.rx_metadata.2.location.latitude,uplink_message.rx_metadata.2.location.longitude,uplink_message.rx_metadata.2.location.altitude,uplink_message.rx_metadata.2.location.source,uplink_message.rx_metadata.2.uplink_token,uplink_message.rx_metadata.2.channel_index,uplink_message.rx_metadata.2.received_at,uplink_message.settings.data_rate.lora.bandwidth,uplink_message.settings.data_rate.lora.spreading_factor,uplink_message.settings.data_rate.lora.coding_rate,uplink_message.settings.frequency,uplink_message.settings.timestamp,uplink_message.settings.time,uplink_message.received_at,uplink_message.consumed_airtime,uplink_message.version_ids.brand_id,uplink_message.version_ids.model_id,uplink_message.version_ids.hardware_version,uplink_message.version_ids.firmware_version,uplink_message.version_ids.band_id,uplink_message.network_ids.net_id,uplink_message.network_ids.ns_id,uplink_message.network_ids.tenant_id,uplink_message.network_ids.cluster_id,uplink_message.network_ids.cluster_address,uplink_message.packet_error_rate,uplink_message.rx_metadata.3.gateway_ids.gateway_id,uplink_message.rx_metadata.3.gateway_ids.eui,uplink_message.rx_metadata.3.time,uplink_message.rx_metadata.3.timestamp,uplink_message.rx_metadata.3.rssi,uplink_message.rx_metadata.3.channel_rssi,uplink_message.rx_metadata.3.snr,uplink_message.rx_metadata.3.location.latitude,uplink_message.rx_metadata.3.location.longitude,uplink_message.rx_metadata.3.location.altitude,uplink_message.rx_metadata.3.location.source,uplink_message.rx_metadata.3.uplink_token,uplink_message.rx_metadata.3.channel_index,uplink_message.rx_metadata.3.received_at,uplink_message.rx_metadata.4.gateway_ids.gateway_id,uplink_message.rx_metadata.4.gateway_ids.eui,uplink_message.rx_metadata.4.time,uplink_message.rx_metadata.4.timestamp,uplink_message.rx_metadata.4.rssi,uplink_message.rx_metadata.4.channel_rssi,uplink_message.rx_metadata.4.snr,uplink_message.rx_metadata.4.location.latitude,uplink_message.rx_metadata.4.location.longitude,uplink_message.rx_metadata.4.location.altitude,uplink_message.rx_metadata.4.location.source,uplink_message.rx_metadata.4.uplink_token,uplink_message.rx_metadata.4.channel_index,uplink_message.rx_metadata.4.received_at,uplink_message.decoded_payload.bytes.11,uplink_message.decoded_payload.bytes.12,uplink_message.decoded_payload.bytes.13,uplink_message.decoded_payload.bytes.14,uplink_message.decoded_payload.bytes.15,uplink_message.decoded_payload.bytes.16,uplink_message.decoded_payload.bytes.17,uplink_message.decoded_payload.bytes.18,uplink_message.decoded_payload.bytes.19,uplink_message.decoded_payload.bytes.20,uplink_message.decoded_payload.bytes.21,uplink_message.decoded_payload.bytes.22,uplink_message.decoded_payload.bytes.23,uplink_message.decoded_payload.bytes.24,uplink_message.decoded_payload.bytes.25,uplink_message.decoded_payload.bytes.26,uplink_message.decoded_payload.bytes.27,uplink_message.decoded_payload.bytes.28,uplink_message.decoded_payload.bytes.29,uplink_message.decoded_payload.bytes.30,uplink_message.decoded_payload.bytes.31,uplink_message.decoded_payload.bytes.32,uplink_message.decoded_payload.bytes.33,uplink_message.decoded_payload.bytes.34,uplink_message.decoded_payload.bytes.35,uplink_message.decoded_payload.bytes.36,uplink_message.confirmed,uplink_message.decoded_payload.bytes.37,uplink_message.decoded_payload.bytes.38,uplink_message.decoded_payload.bytes.39,uplink_message.decoded_payload.bytes.40,uplink_message.decoded_payload.bytes.41,uplink_message.decoded_payload.bytes.42,uplink_message.decoded_payload.bytes.43,uplink_message.decoded_payload.bytes.44,uplink_message.decoded_payload.bytes.45,uplink_message.decoded_payload.bytes.46,uplink_message.decoded_payload.bytes.47,uplink_message.decoded_payload.bytes.48,score
7,0.5333333333333333,0,0.5333333333333333,0,0.5333333333333333,0.723036245455547,0.723036245455547,0.5333333333333333,0.011904761904761904,0.9890204018065721,0.7307335190343547,0.05063291139240506,0.023529411764705882,0,0,0,0,0.14035087719298245,0.6352941176470588,0,0,0.3076923076923077,0,0,0.723036245455547,0.8824773223087479,0.07692307692307693,0.07692307692307693,0.20481927710843373,0.5242252929192458,0.5578291133000177,1,0,0.723036245455547,1,0.723036245455547,0,0,0.7231517069862085,0.41396529539122906,0.11764705882352941,0.11764705882352941,0.7835051546391752,1,0,1,0,0.7231517069862085,1,0.7231517069862085,0,0,0.7238529847064628,0.8788494415381648,0.1111111111111111,0.1111111111111111,0.8390804597701149,0.9999325920100464,0.0089573838176674,0.4,0,0.7238529847064628,1,0.7238529847064628,0,0,0,0.8571428571428571,0.8824773223087479,0.723036245455547,0.723036245455547,0,0,0,0,0,0,0,0,0,0,0,0.28571429428571415,0,0,0,0,1,1,0.4880952380952381,0,1,0,0,0,0,0,0,0,0,0,1,1,0.4625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49
0,0.4,0,0.4,0,0.4,0.7169769747714002,0.7169769747714002,0.4,0.011904761904761904,0.9827908425478897,0.7246053853296193,0.05063291139240506,0.09803921568627451,0,0,0.07317073170731707,0.9529411764705882,0.14035087719298245,0.7254901960784313,0.012244897959183673,0.6509803921568628,0.3076923076923077,0,0,0.7169769747714002,0.02114925404167893,0.6538461538461539,0.6538461538461539,0.9036144578313253,0.5242252929192458,0.5578291133000177,1,0,0.7169769747714002,0.14285714285714285,0.7169769747714002,0,0,0.7172733438842415,0.5527845440035658,0.20168067226890757,0.20168067226890757,0.9175257731958762,1,0,1,0,0.7172733438842415,0.14285714285714285,0.7172733438842415,0,0,0.7181795757276763,0.017643282186014648,0.23076923076923078,0.23076923076923078,0.9310344827586207,0.9999325920100464,0.0089573838176674,0.4,0,0.7181795757276763,0.14285714285714285,0.7181795757276763,0,0,0,1,0.02114925404167893,0.7169769747714002,0.7169769747714002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4880952380952381,0,1,0,0,0,0,0,0,0,0,0,1,1,0.4625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48
15,0.7333333333333333,0,0.7333333333333333,0,0.7333333333333333,0.7315192244133524,0.7315192244133524,0.7333333333333333,0.011904761904761904,0.9894097492602398,0.6070566388115135,0.05063291139240506,0.10980392156862745,0,0,0,0,0.14035087719298245,0.7372549019607844,0,0,0.3076923076923077,0.25,0.25,0.7315192244133524,0.5780695902357029,0.17307692307692307,0.17307692307692307,0.30120481927710846,1,0,1,0,0.7315192244133524,0.14285714285714285,0.7315192244133524,0.2,0.2,0.7315170698620845,0.0463693817078393,0.07563025210084033,0.07563025210084033,0.6185567010309279,0.9999679289833249,0.007373631495418912,1,0,0.7315170698620845,0.14285714285714285,0.7315170698620845,0,0,0.7319930932412432,0.04285828800672591,0.05982905982905983,0.05982905982905983,0.5862068965517241,0.9999325920100464,0.0089573838176674,0.4,0,0.7319930932412432,0.14285714285714285,0.7319930932412432,0,0,0,1,0.5780695902357029,0.7315192244133524,0.7315192244133524,0,0,0,0,0,0,0,0,0,0,0,0.28571429428571415,0,0,0,0,1,1,0.4880952380952381,0,1,0,0,0,0,0,0,0,0,0,1,1,0.4625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48
31,0.5333333333333333,0,0.5333333333333333,0,0.5333333333333333,0.7506885534868348,0.7506885534868348,0.5333333333333333,0.011904761904761904,0.9901105746768416,0.7580315691736305,0.046413502109704644,1,0,0,0,0,0.15789473684210525,0.011764705882352941,0,0,0.3076923076923077,0,0,0.7506885534868348,0.7937220569617975,0.1346153846153846,0.1346153846153846,0.6144578313253012,0.5242252929192458,0.5578291133000177,1,0,0.7506885534868348,0.14285714285714285,0.7506885534868348,0,0,0.7509608862762831,0.32522794329458915,0.11764705882352941,0.11764705882352941,0.7731958762886598,1,0,1,0,0.7509608862762831,0.14285714285714285,0.7509608862762831,0,0,0.7506166748889985,0.790115252147809,0.1282051282051282,0.1282051282051282,0.8505747126436781,0.9999325920100464,0.0089573838176674,0.4,0,0.7506166748889985,0.14285714285714285,0.7506166748889985,0,0,0,1,0.7937220569617975,0.7506885534868348,0.7506885534868348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4880952380952381,0,1,0,0,0,0,0,0,0,0,0,1,1,0.4625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48
34,0.7333333333333333,0,0.7333333333333333,0,0.7333333333333333,0.7532224303183871,0.7532224303183871,0.7333333333333333,0.011904761904761904,0.9902663136583086,0.7604456824512534,0.05063291139240506,0.06666666666666667,0,0,0,0,0.14035087719298245,0.996078431372549,0,0,0.3076923076923077,0.25,0.25,0.7532224303183871,0.6512971320960621,0.1346153846153846,0.1346153846153846,0.25301204819277107,1,0,1,0,0.7532224303183871,0.5714285714285714,0.7532224303183871,0.2,0.2,0.7534478860501922,0.11958232310158634,0.09243697478991597,0.09243697478991597,0.7216494845360825,0.9999679289833249,0.007373631495418912,1,0,0.7534478860501922,0.5714285714285714,0.7534478860501922,0,0,0.7532067094227923,0.116077963783613,0.05982905982905983,0.05982905982905983,0.5862068965517241,0.9999325920100464,0.0089573838176674,0.4,0,0.7532067094227923,0.5714285714285714,0.7532067094227923,0,0,0,0.5714285714285714,0.6512971320960621,0.7532224303183871,0.7532224303183871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4880952380952381,0,1,0,0,0,0,0,0,0,0,0,1,1,0.4625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48
48,0.5333333333333333,0,0.5333333333333333,0,0.5333333333333333,0.7762476589181447,0.7762476589181447,0.5333333333333333,0.011904761904761904,0.9911228780563776,0.7821727019498608,0.046413502109704644,0.9647058823529412,0,0,0,0,0.14035087719298245,0.9921568627450981,0,0,0.3076923076923077,0.25,0.25,0.7762476589181447,0.9572578174576839,0.25,0.25,0.4939759036144578,1,0,1,0,0.7762476589181447,0.7142857142857143,0.7762476589181447,0.2,0.2,0.7765091566809857,0.42549406561312514,0.09243697478991597,0.09243697478991597,0.5876288659793815,0.9999679289833249,0.007373631495418912,1,0,0.7765091566809857,0.7142857142857143,0.7765091566809857,0,0,0.7751603354711396,0.42199704258392867,0.1794871794871795,0.1794871794871795,0.39080459770114945,0.9999325920100464,0.0089573838176674,0.4,0,0.7751603354711396,0.7142857142857143,0.7751603354711396,0,0,0,0,0.9572578174576839,0.7762476589181447,0.7762476589181447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4880952380952381,0,1,0,0,0,0,0,0,0,0,0,1,1,0.4625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48
86,0.4,0,0.4,0,0.4,0.8214167676545114,0.8214167676545114,0.4,0.011904761904761904,0.9869179255567668,0.8258124419684308,0.05063291139240506,0.0196078431372549,0,0,0.07317073170731707,0.8823529411764706,0.14035087719298245,0.8313725490196079,0.012244897959183673,0.5490196078431373,0.3076923076923077,0,0,0.8214167676545114,0.8292549099390352,0.6153846153846154,0.6153846153846154,0.8433734939759037,0.5242252929192458,0.5578291133000177,1,0,0.8214167676545114,0.8571428571428571,0.8214167676545114,0,0,0.8217273343884242,0.36076854637529576,0.16806722689075632,0.16806722689075632,0.8144329896907216,1,0,1,0,0.8217273343884242,0.8571428571428571,0.8217273343884242,0,0,0.8189442525900346,0.8256618974069824,0.2222222222222222,0.2222222222222222,0.9310344827586207,0.9999325920100464,0.0089573838176674,0.4,0,0.8189442525900346,0.8571428571428571,0.8189442525900346,0,0,0,0.7142857142857143,0.8292549099390352,0.8214167676545114,0.8214167676545114,0,0,0,0,0,0,0,0,0,0,0,0.28571429428571415,0,0,0,0,1,1,0.4880952380952381,0,1,0,0,0,0,0,0,0,0,0,1,1,0.4625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48
89,0.4,0,0.4,0,0.4,0.8273658697807645,0.8273658697807645,0.4,0.011904761904761904,0.9871515340289675,0.8319405756731661,0.05063291139240506,0.0196078431372549,0,0,0.07317073170731707,0.8823529411764706,0.14035087719298245,0.8196078431372549,0.012244897959183673,0.5450980392156862,0.3076923076923077,0.25,0.25,0.8273658697807645,0.1989654490769849,0.28846153846153844,0.28846153846153844,0.7590361445783133,1,0,1,0,0.8273658697807645,0,0.8273658697807645,0.2,0.2,0.8276056974903911,0.6673256979232784,0.2773109243697479,0.2773109243697479,0.8247422680412371,0.9999679289833249,0.007373631495418912,1,0,0.8276056974903911,0,0.8276056974903911,0,0,0.8247409965466206,0.6638422841127839,0.20512820512820512,0.20512820512820512,0.8850574712643678,0.9999325920100464,0.0089573838176674,0.4,0,0.8247409965466206,0,0.8247409965466206,0,0,0,0.2857142857142857,0.1989654490769849,0.8273658697807645,0.8273658697807645,0,0,0,0,0,0,0,0,0,0,0,0.28571429428571415,0,0,0,0,1,1,0.4880952380952381,0,1,0,0,0,0,0,0,0,0,0,1,1,0.4625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48
9,0.5333333333333333,0,0.5333333333333333,0,0.5333333333333333,0.7250192794976313,0.7250192794976313,0.5333333333333333,0.011904761904761904,0.9890982712973058,0.6692664809656453,0.05063291139240506,0.047058823529411764,0,0,0,0,0.14035087719298245,0.6745098039215687,0,0,0.3076923076923077,0,0,0.7250192794976313,0.161731523112342,0.038461538461538464,0.038461538461538464,0.3373493975903614,0.5242252929192458,0.5578291133000177,1,0,0.7250192794976313,1,0.7250192794976313,0,0,0.724960434094506,0.6933476744452406,0.12605042016806722,0.12605042016806722,0.8350515463917526,1,0,1,0,0.724960434094506,1,0.724960434094506,0,0,0.7255796743956586,0.1582077654142787,0.11965811965811966,0.11965811965811966,0.7931034482758621,0.9999325920100464,0.0089573838176674,0.4,0,0.7255796743956586,1,0.7255796743956586,0,0,0,0.8571428571428571,0.161731523112342,0.7250192794976313,0.7250192794976313,0,0,0,0,0,0,0,0,0,0,0,0.28571429428571415,0,0,0,0,1,1,0.4880952380952381,0,1,0,0,0,0,0,0,0,0,0,1,1,0.4625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47
19,0.4,0,0.4,0,0.4,0.7368073151922442,0.7368073151922442,0.4,0.011904761904761904,0.983569537455225,0.7441039925719591,0.05063291139240506,0,0,0,0.07317073170731707,0.9372549019607843,0.14035087719298245,0.6823529411764706,0.012244897959183673,0.6196078431372549,0.3076923076923077,0.25,0.25,0.7368073151922442,0.34679151106175277,0.28846153846153844,0.28846153846153844,0.7951807228915663,1,0,1,0,0.7368073151922442,1,0.7368073151922442,0.2,0.2,0.7369432511869771,0.8151467011223084,0.24369747899159663,0.24369747899159663,0.9175257731958762,0.9999679289833249,0.007373631495418912,1,0,0.7369432511869771,1,0.7369432511869771,0,0,0.7376665022200296,0.8116390515065552,0.21367521367521367,0.21367521367521367,0.8505747126436781,0.9999325920100464,0.0089573838176674,0.4,0,0.7376665022200296,1,0.7376665022200296,0,0,0,0.8571428571428571,0.34679151106175277,0.7368073151922442,0.7368073151922442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4880952380952381,0,1,0,0,0,0,0,0,0,0,0,1,1,0.4625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47
21,0.6666666666666666,0,0.6666666666666666,0,0.6666666666666666,0.7413242260658808,0.7413242260658808,0.6666666666666666,0.011904761904761904,0.9840367543996262,0.7487465181058496,0.05063291139240506,0.12941176470588237,0,0,0.056910569105691054,0.0784313725490196,0.12280701754385964,0.43529411764705883,0,0.803921568627451,0.3076923076923077,0,0,0.7413242260658808,0.440163842180733,0.4230769230769231,0.4230769230769231,0.927710843373494,0.5242252929192458,0.5578291133000177,1,0,0.7413242260658808,0,0.7413242260658808,0,0,0.7415781144019896,0.9717422450534244,0.14285714285714285,0.14285714285714285,0.8556701030927835,1,0,1,0,0.7415781144019896,0,0.7415781144019896,0,0,0.7416132215096202,0.4366049299054172,0.06837606837606838,0.06837606837606838,0.5057471264367817,0.9999325920100464,0.0089573838176674,0.4,0,0.7416132215096202,0,0.7416132215096202,0,0,0,0.2857142857142857,0.440163842180733,0.7413242260658808,0.7413242260658808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4880952380952381,0,1,0,0,0,0,0,0,0,0,0,1,1,0.4625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47
45,0.6,0,0.6,0,0.6,0.7684256913077008,0.7684256913077008,0.6,0.011904761904761904,0.9849711882884286,0.774744661095636,0.046413502109704644,0.9333333333333333,0,0,0.032520325203252036,0.2823529411764706,0.14035087719298245,0.48627450980392156,0,0.13333333333333333,0.3076923076923077,0,0,0.7684256913077008,0.31016223763255496,0.36538461538461536,0.36538461538461536,0.8554216867469879,0.5242252929192458,0.5578291133000177,1,0,0.7684256913077008,0.8571428571428571,0.7684256913077008,0,0,0.7688220664707213,0.8417645685362842,0.13445378151260504,0.13445378151260504,0.711340206185567,1,0,1,0,0.7688220664707213,0.8571428571428571,0.7688220664707213,0,0,0.7680069067587568,0.30663006914625385,0.3076923076923077,0.3076923076923077,0.9195402298850575,0.9999325920100464,0.0089573838176674,0.4,0,0.7680069067587568,0.8571428571428571,0.7680069067587568,0,0,0,0.7142857142857143,0.31016223763255496,0.7684256913077008,0.7684256913077008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4880952380952381,0,1,0,0,0,0,0,0,0,0,0,1,1,0.4625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47
68,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0.801696595791561,0.801696595791561,0.3333333333333333,0.011904761904761904,0.9920573119451799,0.8072423398328691,0.05063291139240506,0.054901960784313725,0,0,0.04878048780487805,0.5647058823529412,0.14035087719298245,0.44313725490196076,0,0.5137254901960784,0.3076923076923077,0.25,0.25,0.801696595791561,0.5517638985404668,0.38461538461538464,0.38461538461538464,0.8433734939759037,1,0,1,0,0.801696595791561,0.5714285714285714,0.801696595791561,0.2,0.2,0.8020574270856885,0.02005470227323115,0.4369747899159664,0.4369747899159664,0.9072164948453608,0.9999679289833249,0.007373631495418912,1,0,0.8020574270856885,0.5714285714285714,0.8020574270856885,0,0,0.8000740009866798,0.016563267704592682,0.21367521367521367,0.21367521367521367,0.9425287356321839,0.9999325920100464,0.0089573838176674,0.4,0,0.8000740009866798,0.5714285714285714,0.8000740009866798,0,0,0,0.5714285714285714,0.5517638985404668,0.801696595791561,0.801696595791561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4880952380952381,0,1,0,0,0,0,0,0,0,0,0,1,1,0.4625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47
84,0.4,0,0.4,0,0.4,0.819433733612427,0.819433733612427,0.4,0.011904761904761904,0.9868400560660333,0.8241411327762302,0.05063291139240506,0,0,0,0.07317073170731707,0.8862745098039215,0.14035087719298245,0.8352941176470589,0.012244897959183673,0.5490196078431373,0.3076923076923077,0.25,0.25,0.819433733612427,0.08136688211032865,0.28846153846153844,0.28846153846153844,0.7831325301204819,1,0,1,0,0.819433733612427,0.5714285714285714,0.819433733612427,0.2,0.2,0.8198055618358581,0.5497457243027396,0.25210084033613445,0.25210084033613445,0.9278350515463918,0.9999679289833249,0.007373631495418912,1,0,0.8198055618358581,0.5714285714285714,0.8198055618358581,0,0,0.817094227923039,0.5462600899249241,0.18803418803418803,0.18803418803418803,0.9310344827586207,0.9999325920100464,0.0089573838176674,0.4,0,0.817094227923039,0.5714285714285714,0.817094227923039,0,0,0,0.5714285714285714,0.08136688211032865,0.819433733612427,0.819433733612427,0,0,0,0,0,0,0,0,0,0,0,0.28571429428571415,0,0,0,0,1,1,0.4880952380952381,0,1,0,0,0,0,0,0,0,0,0,1,1,0.4625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47
88,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0.8252726671807866,0.8252726671807866,0.3333333333333333,0.011904761904761904,0.9929917458339822,0.8297121634168988,0.046413502109704644,0.8549019607843137,0,0,0.04878048780487805,0.611764705882353,0.14035087719298245,0.4392156862745098,0,0.5215686274509804,0.3076923076923077,0,0,0.8252726671807866,0.3726822588556849,0.8076923076923077,0.8076923076923077,0.891566265060241,0.5242252929192458,0.5578291133000177,1,0,0.8252726671807866,0,0.8252726671807866,0,0,0.8255708794935565,0.9042858630392555,0.18487394957983194,0.18487394957983194,0.8865979381443299,1,0,1,0,0.8255708794935565,0,0.8255708794935565,0,0,0.8227676369018253,0.36915576515261894,0.1623931623931624,0.1623931623931624,0.8850574712643678,0.9999325920100464,0.0089573838176674,0.4,0,0.8227676369018253,0,0.8227676369018253,0,0,0,0.2857142857142857,0.3726822588556849,0.8252726671807866,0.8252726671807866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4880952380952381,0,1,0,0,0,0,0,0,0,0,0,1,1,0.4625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47
2,0.06666666666666667,0,0.06666666666666667,0,0.06666666666666667,0.7186295031398039,0.7186295031398039,0.06666666666666667,0.011904761904761904,0.9887089238436381,0.7260909935004642,0.05063291139240506,0.050980392156862744,0,0,0.016260162601626018,0.9411764705882353,0.12280701754385964,0.9882352941176471,0,0.03137254901960784,0.3076923076923077,0,0,0.7186295031398039,0.2558706016873284,0.7307692307692307,0.7307692307692307,0.9518072289156626,0.5242252929192458,0.5578291133000177,1,0,0.7186295031398039,0.8571428571428571,0.7186295031398039,0,0,0.7188559801040018,0.7874719177015806,0.20168067226890757,0.20168067226890757,0.8762886597938144,1,0,1,0,0.7188559801040018,0.8571428571428571,0.7188559801040018,0,0,0.7197829304390725,0.2523313884482089,0.15384615384615385,0.15384615384615385,0.896551724137931,0.9999325920100464,0.0089573838176674,0.4,0,0.7197829304390725,0.8571428571428571,0.7197829304390725,0,0,0,0.7142857142857143,0.2558706016873284,0.7186295031398039,0.7186295031398039,0,0,0,0,0,0,0,0,0,0,0,0.28571429428571415,0,0,0,0,1,1,0.4880952380952381,0,1,0,0,0,0,0,0,0,0,0,1,1,0.4625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46
18,0.06666666666666667,0,0.06666666666666667,0,0.06666666666666667,0.7364768095185634,0.7364768095185634,0.06666666666666667,0.011904761904761904,0.9894097492602398,0.7435468895078923,0.046413502109704644,0.996078431372549,0,0,0.016260162601626018,0.9215686274509803,0.14035087719298245,0.00392156862745098,0,0.027450980392156862,0.3076923076923077,0.25,0.25,0.7364768095185634,0.3018009537315588,0.4423076923076923,0.4423076923076923,0.8674698795180723,1,0,1,0,0.7364768095185634,0,0.7364768095185634,0.2,0.2,0.7366041148541714,0.770162769452134,0.3277310924369748,0.3277310924369748,0.9381443298969072,0.9999679289833249,0.007373631495418912,1,0,0.7366041148541714,0,0.7366041148541714,0,0,0.7372964972866305,0.7666549167920212,0.1282051282051282,0.1282051282051282,0.8045977011494253,0.9999325920100464,0.0089573838176674,0.4,0,0.7372964972866305,0,0.7372964972866305,0,0,0,0.2857142857142857,0.3018009537315588,0.7364768095185634,0.7364768095185634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4880952380952381,0,1,0,0,0,0,0,0,0,0,0,1,1,0.4625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46
