uplink_message.rx_metadata_0.gateway_ids.gateway_id,uplink_message.rx_metadata_0.gateway_ids.eui,uplink_message.rx_metadata_0.time,uplink_message.rx_metadata_0.timestamp,uplink_message.rx_metadata_0.rssi,uplink_message.rx_metadata_0.channel_rssi,uplink_message.rx_metadata_0.location.latitude,uplink_message.rx_metadata_0.location.longitude,uplink_message.rx_metadata_0.location.altitude,uplink_message.rx_metadata_0.location.source,uplink_message.rx_metadata_0.uplink_token,uplink_message.rx_metadata_0.received_at,received_at
0.25,0.25,0.109375,0.6117604048212382,0.5510204081632653,0.5510204081632653,0.3312533236838615,1,0.16666666666666666,0,0.109375,0.109375,0.109375
0,0,0.111328125,0.6129827944332875,0.061224489795918366,0.061224489795918366,1,0,1,0,0.111328125,0.111328125,0.111328125
0.5,0.5,0.11328125,0.10238363540660303,0.9183673469387755,0.9183673469387755,0.5242252929192458,0.5578291133000177,1,0,0.11328125,0.11328125,0.11328125
0.5,0.5,0.115234375,0.11967770544595144,0.7346938775510204,0.7346938775510204,0.5242252929192458,0.5578291133000177,1,0,0.115234375,0.115234375,0.115234375
0.25,0.25,0.1171875,0.6635092553458275,0.3469387755102041,0.3469387755102041,0.3312533236838615,1,0.16666666666666666,0,0.1171875,0.1171875,0.1171875
0.75,0.75,0.119140625,0.3684819274215411,0.3877551020408163,0.3877551020408163,0.5417031809124497,0.9843014128728415,0.16666666666666666,0,0.119140625,0.119140625,0.119140625
0,0,0.12109375,0.6878410646055362,0.46938775510204084,0.46938775510204084,1,0,1,0,0.12109375,0.12109375,0.12109375
0.5,0.5,0.123046875,0.15721612234807603,0.5510204081632653,0.5510204081632653,0.5242252929192458,0.5578291133000177,1,0,0.123046875,0.123046875,0.123046875
0,0,0.125,0.7293710316330861,0.22448979591836735,0.22448979591836735,1,0,1,0,0.125,0.125,0.125
0.5,0.5,0.126953125,0.19399537343135367,0.3673469387755102,0.3673469387755102,0.5242252929192458,0.5578291133000177,1,0,0.126953125,0.126953125,0.126953125
0,0,0.12890625,0.752819163721451,0.12244897959183673,0.12244897959183673,1,0,1,0,0.12890625,0.12890625,0.12890625
0.5,0.5,0.130859375,0.21769280908021454,0.2857142857142857,0.2857142857142857,0.5242252929192458,0.5578291133000177,1,0,0.130859375,0.130859375,0.130859375
0.5,0.5,0.1328125,0.2351934902934724,0.14285714285714285,0.14285714285714285,0.5242252929192458,0.5578291133000177,1,0,0.1328125,0.1328125,0.1328125
0.5,0.5,0.134765625,0.23579548467278902,0.42857142857142855,0.42857142857142855,0.5242252929192458,0.5578291133000177,1,0,0.134765625,0.134765625,0.134765625
0.5,0.5,0.13671875,0.23694433456309139,0.061224489795918366,0.061224489795918366,0.5242252929192458,0.5578291133000177,1,0,0.13671875,0.13671875,0.13671875
0.5,0.5,0.138671875,0.2681693952261289,0.2653061224489796,0.2653061224489796,0.5242252929192458,0.5578291133000177,1,0,0.138671875,0.138671875,0.138671875
0.25,0.25,0.140625,0.8371774741961117,0.5714285714285714,0.5714285714285714,0.3312533236838615,1,0.16666666666666666,0,0.140625,0.140625,0.140625
0.25,0.25,0.142578125,0.8662935100445004,0.3877551020408163,0.3877551020408163,0.3312533236838615,1,0.16666666666666666,0,0.142578125,0.142578125,0.142578125
0.5,0.5,0.14453125,0.3575254322965376,0.3877551020408163,0.3877551020408163,0.5242252929192458,0.5578291133000177,1,0,0.14453125,0.14453125,0.14453125
0.25,0.25,0.146484375,0.8952367045965415,0.5102040816326531,0.5102040816326531,0.3312533236838615,1,0.16666666666666666,0,0.146484375,0.146484375,0.146484375
0.5,0.5,0.1484375,0.384398533072017,0.7551020408163265,0.7551020408163265,0.5242252929192458,0.5578291133000177,1,0,0.1484375,0.1484375,0.1484375
0.5,0.5,0.150390625,0.40169485301071467,0.8571428571428571,0.8571428571428571,0.5242252929192458,0.5578291133000177,1,0,0.150390625,0.150390625,0.150390625
0,0,0.15234375,0.9619193418430187,0.22448979591836735,0.22448979591836735,1,0,1,0,0.15234375,0.15234375,0.15234375
0,0,0.154296875,0.9698561744989991,0.42857142857142855,0.42857142857142855,1,0,1,0,0.154296875,0.154296875,0.154296875
0,0,0.15625,0.9756514129731498,0.30612244897959184,0.30612244897959184,1,0,1,0,0.15625,0.15625,0.15625
0,0,0.158203125,0.0019537817595497186,0.2653061224489796,0.2653061224489796,1,0,1,0,0.158203125,0.158203125,0.158203125
0.5,0.5,0.16015625,0.47601271771248116,0.12244897959183673,0.12244897959183673,0.5242252929192458,0.5578291133000177,1,0,0.16015625,0.16015625,0.16015625
0,0,0.162109375,0.02560045777068397,0.14285714285714285,0.14285714285714285,1,0,1,0,0.162109375,0.162109375,0.162109375
0.5,0.5,0.1640625,0.4999031257690197,0.30612244897959184,0.30612244897959184,0.5242252929192458,0.5578291133000177,1,0,0.1640625,0.1640625,0.1640625
0.5,0.5,0.166015625,0.517359397264181,0.12244897959183673,0.12244897959183673,0.5242252929192458,0.5578291133000177,1,0,0.166015625,0.166015625,0.166015625
0,0,0.16796875,0.044777903208132304,0.42857142857142855,0.42857142857142855,1,0,1,0,0.16796875,0.16796875,0.16796875
0,0,0.169921875,0.04595554066989535,0.10204081632653061,0.10204081632653061,1,0,1,0,0.169921875,0.169921875,0.169921875
0.5,0.5,0.171875,0.550381589063801,0.2857142857142857,0.2857142857142857,0.5242252929192458,0.5578291133000177,1,0,0.171875,0.171875,0.171875
0,0,0.173828125,0.10972297160176102,0.3877551020408163,0.3877551020408163,1,0,1,0,0.173828125,0.173828125,0.173828125
0.25,0.25,0.17578125,0.13888891958583383,0.3877551020408163,0.3877551020408163,0.3312533236838615,1,0.16666666666666666,0,0.17578125,0.17578125,0.17578125
0.5,0.5,0.177734375,0.6397345752678717,0.24489795918367346,0.24489795918367346,0.5242252929192458,0.5578291133000177,1,0,0.177734375,0.177734375,0.177734375
0.25,0.25,0.1796875,0.1680245699594489,0.5306122448979592,0.5306122448979592,0.3312533236838615,1,0.16666666666666666,0,0.1796875,0.1796875,0.1796875
0,0,0.181640625,0.1933854173273577,0.5510204081632653,0.5510204081632653,1,0,1,0,0.181640625,0.181640625,0.181640625
0.5,0.5,0.18359375,0.6837119888242016,0.7551020408163265,0.7551020408163265,0.5242252929192458,0.5578291133000177,1,0,0.18359375,0.18359375,0.18359375
0.5,0.5,0.185546875,0.6914847492211913,0.30612244897959184,0.30612244897959184,0.5242252929192458,0.5578291133000177,1,0,0.185546875,0.185546875,0.185546875
0.5,0.5,0.1875,0.7075363420168826,0.16326530612244897,0.16326530612244897,0.5242252929192458,0.5578291133000177,1,0,0.1875,0.1875,0.1875
0,0,0.189453125,0.24244431846125766,0.46938775510204084,0.46938775510204084,1,0,1,0,0.189453125,0.189453125,0.189453125
0.5,0.5,0.19140625,0.7212824256038299,0.673469387755102,0.673469387755102,0.5242252929192458,0.5578291133000177,1,0,0.19140625,0.19140625,0.19140625
0,0,0.193359375,0.2839634818354819,0.32653061224489793,0.32653061224489793,1,0,1,0,0.193359375,0.193359375,0.193359375
0,0,0.1953125,0.28499556916484126,0.22448979591836735,0.22448979591836735,1,0,1,0,0.1953125,0.1953125,0.1953125
0.5,0.5,0.197265625,0.7808389958671518,0.2857142857142857,0.2857142857142857,0.5242252929192458,0.5578291133000177,1,0,0.197265625,0.197265625,0.197265625
0.5,0.5,0.19921875,0.7821092166988882,0.30612244897959184,0.30612244897959184,0.5242252929192458,0.5578291133000177,1,0,0.19921875,0.19921875,0.19921875
0.5,0.5,0.201171875,0.7993758876975767,0.061224489795918366,0.061224489795918366,0.5242252929192458,0.5578291133000177,1,0,0.201171875,0.201171875,0.201171875
0,0,0.203125,0.32678887242189864,0.3673469387755102,0.3673469387755102,1,0,1,0,0.203125,0.203125,0.203125
0.5,0.5,0.205078125,0.8009987389465739,0.04081632653061224,0.04081632653061224,0.5242252929192458,0.5578291133000177,1,0,0.205078125,0.205078125,0.205078125
0.25,0.25,0.20703125,0.3596039233000762,0.3877551020408163,0.3877551020408163,0.3312533236838615,1,0.16666666666666666,0,0.20703125,0.20703125,0.20703125
0.25,0.25,0.208984375,0.3917100328440133,0.5102040816326531,0.5102040816326531,0.3312533236838615,1,0.16666666666666666,0,0.208984375,0.208984375,0.208984375
0,0,0.2109375,0.4208539767983488,0.12244897959183673,0.12244897959183673,1,0,1,0,0.2109375,0.2109375,0.2109375
0.5,0.5,0.212890625,0.921944160322218,0.2653061224489796,0.2653061224489796,0.5242252929192458,0.5578291133000177,1,0,0.212890625,0.212890625,0.212890625
0.25,0.25,0.21484375,0.45023105902255656,0.42857142857142855,0.42857142857142855,0.3312533236838615,1,0.16666666666666666,0,0.21484375,0.21484375,0.21484375
0.5,0.5,0.216796875,0.9484282278119203,0.8571428571428571,0.8571428571428571,0.5242252929192458,0.5578291133000177,1,0,0.216796875,0.216796875,0.216796875
0,0,0.21875,0.49269534182103164,0.5306122448979592,0.5306122448979592,1,0,1,0,0.21875,0.21875,0.21875
0.25,0.25,0.220703125,0.500712988003727,0.40816326530612246,0.40816326530612246,0.3312533236838615,1,0.16666666666666666,0,0.220703125,0.220703125,0.220703125
0,0,0.22265625,0.5165244390039315,0.24489795918367346,0.24489795918367346,1,0,1,0,0.22265625,0.22265625,0.22265625
0,0,0.224609375,0.5244593905156111,0.5102040816326531,0.5102040816326531,1,0,1,0,0.224609375,0.224609375,0.224609375
0,0,0.2265625,0.5302845209461636,0.2857142857142857,0.2857142857142857,1,0,1,0,0.2265625,0.2265625,0.2265625
0.5,0.5,0.228515625,0.029573734896578788,0.16326530612244897,0.16326530612244897,0.5242252929192458,0.5578291133000177,1,0,0.228515625,0.228515625,0.228515625
0,0,0.23046875,0.5670066443751193,0.22448979591836735,0.22448979591836735,1,0,1,0,0.23046875,0.23046875,0.23046875
0.5,0.5,0.232421875,0.05361945581079719,0.2653061224489796,0.2653061224489796,0.5242252929192458,0.5578291133000177,1,0,0.232421875,0.232421875,0.232421875
0.5,0.5,0.234375,0.054892782739869854,0.32653061224489793,0.32653061224489793,0.5242252929192458,0.5578291133000177,1,0,0.234375,0.234375,0.234375
0.5,0.5,0.236328125,0.07196543546729517,0.061224489795918366,0.061224489795918366,0.5242252929192458,0.5578291133000177,1,0,0.236328125,0.236328125,0.236328125
0,0,0.23828125,0.6087997932204068,0.42857142857142855,0.42857142857142855,1,0,1,0,0.23828125,0.23828125,0.23828125
0.75,0.75,0.240234375,0.29856466301990187,0.5306122448979592,0.5306122448979592,0.5417031809124497,0.9843014128728415,0.16666666666666666,0,0.240234375,0.240234375,0.240234375
0,0,0.2421875,0.6417686960376019,0.10204081632653061,0.10204081632653061,1,0,1,0,0.2421875,0.2421875,0.2421875
0.25,0.25,0.244140625,0.6738015556462642,0.5510204081632653,0.5510204081632653,0.3312533236838615,1,0.16666666666666666,0,0.244140625,0.244140625,0.244140625
0,0,0.24609375,0.7028763612018565,0.04081632653061224,0.04081632653061224,1,0,1,0,0.24609375,0.24609375,0.24609375
0.25,0.25,0.248046875,0.7311694549400041,0.42857142857142855,0.42857142857142855,0.3312533236838615,1,0.16666666666666666,0,0.248046875,0.248046875,0.248046875
0.25,0.25,0.25,0.7324441659343925,0.4897959183673469,0.4897959183673469,0.3312533236838615,1,0.16666666666666666,0,0.25,0.25,0.25
0,0,0.251953125,0.7574158916469268,0.5510204081632653,0.5510204081632653,1,0,1,0,0.251953125,0.251953125,0.251953125
0.5,0.5,0.25390625,0.2383193050961199,0.7959183673469388,0.7959183673469388,0.5242252929192458,0.5578291133000177,1,0,0.25390625,0.25390625,0.25390625
0,0,0.255859375,0.7828726120370801,0.12244897959183673,0.12244897959183673,1,0,1,0,0.255859375,0.255859375,0.255859375
0.5,0.5,0.2578125,0.26214070871846423,0.22448979591836735,0.22448979591836735,0.5242252929192458,0.5578291133000177,1,0,0.2578125,0.2578125,0.2578125
0,0,0.259765625,0.8064744505836626,0.3877551020408163,0.3877551020408163,1,0,1,0,0.259765625,0.259765625,0.259765625
0.5,0.5,0.26171875,0.27591506141056443,0.6122448979591837,0.6122448979591837,0.5242252929192458,0.5578291133000177,1,0,0.26171875,0.26171875,0.26171875
0,0,0.263671875,0.8479828932685715,0.2653061224489796,0.2653061224489796,1,0,1,0,0.263671875,0.263671875,0.263671875
0.5,0.5,0.265625,0.31261788454342043,0.16326530612244897,0.16326530612244897,0.5242252929192458,0.5578291133000177,1,0,0.265625,0.265625,0.265625
0.5,0.5,0.267578125,0.33583086865865014,0.30612244897959184,0.30612244897959184,0.5242252929192458,0.5578291133000177,1,0,0.267578125,0.267578125,0.267578125
0.25,0.25,0.26953125,0.8735451624468014,0.46938775510204084,0.46938775510204084,0.3312533236838615,1,0.16666666666666666,0,0.26953125,0.26953125,0.26953125
0.5,0.5,0.271484375,0.35398192566566544,0.12244897959183673,0.12244897959183673,0.5242252929192458,0.5578291133000177,1,0,0.271484375,0.271484375,0.271484375
0,0,0.2734375,0.8908106639584782,0.42857142857142855,0.42857142857142855,1,0,1,0,0.2734375,0.2734375,0.2734375
0,0,0.275390625,0.8920020215053046,0.12244897959183673,0.12244897959183673,1,0,1,0,0.275390625,0.275390625,0.275390625
0.5,0.5,0.27734375,0.38757713789790016,0.2653061224489796,0.2653061224489796,0.5242252929192458,0.5578291133000177,1,0,0.27734375,0.27734375,0.27734375
0.25,0.25,0.279296875,0.9558188999273918,0.6326530612244898,0.6326530612244898,0.3312533236838615,1,0.16666666666666666,0,0.279296875,0.279296875,0.279296875
0,0,0.28125,0.9848923028506517,0.061224489795918366,0.061224489795918366,1,0,1,0,0.28125,0.28125,0.28125
0.25,0.25,0.283203125,0.0039533939664936355,0.5918367346938775,0.5918367346938775,0.3312533236838615,1,0.16666666666666666,0,0.283203125,0.283203125,0.283203125
0.5,0.5,0.28515625,0.4782051836392127,0.24489795918367346,0.24489795918367346,0.5242252929192458,0.5578291133000177,1,0,0.28515625,0.28515625,0.28515625
0.5,0.5,0.287109375,0.5030310313587362,0.8775510204081632,0.8775510204081632,0.5242252929192458,0.5578291133000177,1,0,0.287109375,0.287109375,0.287109375
0.5,0.5,0.2890625,0.5203364026004463,0.7551020408163265,0.7551020408163265,0.5242252929192458,0.5578291133000177,1,0,0.2890625,0.2890625,0.2890625
0,0,0.291015625,0.055653934994452724,0.1836734693877551,0.1836734693877551,1,0,1,0,0.291015625,0.291015625,0.291015625
0,0,0.29296875,0.07112955520191182,0.22448979591836735,0.22448979591836735,1,0,1,0,0.29296875,0.29296875,0.29296875
0,0,0.294921875,0.07906256916316456,0.4897959183673469,0.4897959183673469,1,0,1,0,0.294921875,0.294921875,0.294921875
0.5,0.5,0.296875,0.5579448742658355,0.6122448979591837,0.6122448979591837,0.5242252929192458,0.5578291133000177,1,0,0.296875,0.296875,0.296875
0.5,0.5,0.298828125,0.5935187370134796,0.22448979591836735,0.22448979591836735,0.5242252929192458,0.5578291133000177,1,0,0.298828125,0.298828125,0.298828125
0.5,0.5,0.30078125,0.5944785022883361,0.3469387755102041,0.3469387755102041,0.5242252929192458,0.5578291133000177,1,0,0.30078125,0.30078125,0.30078125
0,0,0.302734375,0.14501285441789802,0.10204081632653061,0.10204081632653061,1,0,1,0,0.302734375,0.302734375,0.302734375
0.25,0.25,0.3046875,0.14632958985633143,0.42857142857142855,0.42857142857142855,0.3312533236838615,1,0.16666666666666666,0,0.3046875,0.3046875,0.3046875
1,1,0.306640625,0.6321115907622222,0.12244897959183673,0.12244897959183673,0,0.6776429599989742,0,0,0.306640625,0.306640625,0.306640625
0,0,0.30859375,0.16339455771914566,0.3673469387755102,0.3673469387755102,1,0,1,0,0.30859375,0.30859375,0.30859375
0.75,0.75,0.310546875,0.8625956132661589,0.5918367346938775,0.5918367346938775,0.5417031809124497,0.9843014128728415,0.16666666666666666,0,0.310546875,0.310546875,0.310546875
0,0,0.3125,0.19675739551446386,0.16326530612244897,0.16326530612244897,1,0,1,0,0.3125,0.3125,0.3125
0.25,0.25,0.314453125,0.2284092846230041,0.6122448979591837,0.6122448979591837,0.3312533236838615,1,0.16666666666666666,0,0.314453125,0.314453125,0.314453125
0.25,0.25,0.31640625,0.2575256911066456,0.3877551020408163,0.3877551020408163,0.3312533236838615,1,0.16666666666666666,0,0.31640625,0.31640625,0.31640625
0,0,0.318359375,0.2861162810942336,0.02040816326530612,0.02040816326530612,1,0,1,0,0.318359375,0.318359375,0.318359375
0,0,0.3203125,0.2873926464332913,0.10204081632653061,0.10204081632653061,1,0,1,0,0.3203125,0.3203125,0.3203125
0.5,0.5,0.322265625,0.7850459111622102,0.8571428571428571,0.8571428571428571,0.5242252929192458,0.5578291133000177,1,0,0.322265625,0.322265625,0.322265625
0,0,0.32421875,0.3293269847473948,0.5102040816326531,0.5102040816326531,1,0,1,0,0.32421875,0.32421875,0.32421875
0.5,0.5,0.326171875,0.8108892125818146,0.24489795918367346,0.24489795918367346,0.5242252929192458,0.5578291133000177,1,0,0.326171875,0.326171875,0.326171875
0,0,0.328125,0.3529872280770013,0.2857142857142857,0.2857142857142857,1,0,1,0,0.328125,0.328125,0.328125
0,0,0.330078125,0.36107761489465917,0.42857142857142855,0.42857142857142855,1,0,1,0,0.330078125,0.330078125,0.330078125
0,0,0.33203125,0.3669485301776541,0.3469387755102041,0.3469387755102041,1,0,1,0,0.33203125,0.33203125,0.33203125
0.5,0.5,0.333984375,0.8756017375551743,0.16326530612244897,0.16326530612244897,0.5242252929192458,0.5578291133000177,1,0,0.333984375,0.333984375,0.333984375
0,0,0.3359375,0.4036129106554637,0.24489795918367346,0.24489795918367346,1,0,1,0,0.3359375,0.3359375,0.3359375
0.5,0.5,0.337890625,0.9002467867191556,0.1836734693877551,0.1836734693877551,0.5242252929192458,0.5578291133000177,1,0,0.337890625,0.337890625,0.337890625
0.5,0.5,0.33984375,0.901520025278631,0.24489795918367346,0.24489795918367346,0.5242252929192458,0.5578291133000177,1,0,0.33984375,0.33984375,0.33984375
0.5,0.5,0.341796875,0.9180149175786566,0.04081632653061224,0.04081632653061224,0.5242252929192458,0.5578291133000177,1,0,0.341796875,0.341796875,0.341796875
0.5,0.5,0.34375,0.9182818426479283,0.46938775510204084,0.46938775510204084,0.5242252929192458,0.5578291133000177,1,0,0.34375,0.34375,0.34375
0.5,0.5,0.345703125,0.9196329649059262,0.08163265306122448,0.08163265306122448,0.5242252929192458,0.5578291133000177,1,0,0.345703125,0.345703125,0.345703125
0,0,0.34765625,0.4789686668769509,0.14285714285714285,0.14285714285714285,1,0,1,0,0.34765625,0.34765625,0.34765625
0,0,0.349609375,0.5103832596440335,0.3673469387755102,0.3673469387755102,1,0,1,0,0.349609375,0.349609375,0.349609375
0.25,0.25,0.3515625,0.5395416111330925,0.3877551020408163,0.3877551020408163,0.3312533236838615,1,0.16666666666666666,0,0.3515625,0.3515625,0.3515625
0,0,0.353515625,0.5683266201104635,0.02040816326530612,0.02040816326530612,1,0,1,0,0.353515625,0.353515625,0.353515625
0.5,0.5,0.35546875,0.033202584936131777,0.30612244897959184,0.30612244897959184,0.5242252929192458,0.5578291133000177,1,0,0.35546875,0.35546875,0.35546875
0,0,0.357421875,0.5940347160461399,0.5918367346938775,0.5918367346938775,1,0,1,0,0.357421875,0.357421875,0.357421875
