end_device_ids.device_id,end_device_ids.application_ids.application_id,end_device_ids.dev_eui,end_device_ids.join_eui,end_device_ids.dev_addr,correlation_ids.0,received_at,uplink_message.session_key_id,uplink_message.f_port,uplink_message.f_cnt,uplink_message.frm_payload,uplink_message.decoded_payload.bytes.0,uplink_message.decoded_payload.bytes.1,uplink_message.decoded_payload.bytes.2,uplink_message.decoded_payload.bytes.3,uplink_message.decoded_payload.bytes.4,uplink_message.decoded_payload.bytes.5,uplink_message.decoded_payload.bytes.6,uplink_message.decoded_payload.bytes.7,uplink_message.decoded_payload.bytes.8,uplink_message.decoded_payload.bytes.9,uplink_message.decoded_payload.bytes.10,uplink_message.rx_metadata.0.gateway_ids.gateway_id,uplink_message.rx_metadata.0.gateway_ids.eui,uplink_message.rx_metadata.0.time,uplink_message.rx_metadata.0.timestamp,uplink_message.rx_metadata.0.rssi,uplink_message.rx_metadata.0.channel_rssi,uplink_message.rx_metadata.0.snr,uplink_message.rx_metadata.0.location.latitude,uplink_message.rx_metadata.0.location.longitude,uplink_message.rx_metadata.0.location.altitude,uplink_message.rx_metadata.0.location.source,uplink_message.rx_metadata.0.uplink_token,uplink_message.rx_metadata.0.channel_index,uplink_message.rx_metadata.0.received_at,uplink_message.rx_metadata.1.gateway_ids.gateway_id,uplink_message.rx_metadata.1.gateway_ids.eui,uplink_message.rx_metadata.1.time,uplink_message.rx_metadata.1.timestamp,uplink_message.rx_metadata.1.rssi,uplink_message.rx_metadata.1.channel_rssi,uplink_message.rx_metadata.1.snr,uplink_message.rx_metadata.1.location.latitude,uplink_message.rx_metadata.1.location.longitude,uplink_message.rx_metadata.1.location.altitude,uplink_message.rx_metadata.1.location.source,uplink_message.rx_metadata.1.uplink_token,uplink_message.rx_metadata.1.channel_index,uplink_message.rx_metadata.1.received_at,uplink_message.rx_metadata.2.gateway_ids.gateway_id,uplink_message.rx_metadata.2.gateway_ids.eui,uplink_message.rx_metadata.2.time,uplink_message.rx_metadata.2.timestamp,uplink_message.rx_metadata.2.rssi,uplink_message.rx_metadata.2.channel_rssi,uplink_message.rx_metadata.2.snr,uplink_message.rx_metadata.2.location.latitude,uplink_message.rx_metadata.2.location.longitude,uplink_message.rx_metadata.2.location.altitude,uplink_message.rx_metadata.2.location.source,uplink_message.rx_metadata.2.uplink_token,uplink_message.rx_metadata.2.channel_index,uplink_message.rx_metadata.2.received_at,uplink_message.settings.data_rate.lora.bandwidth,uplink_message.settings.data_rate.lora.spreading_factor,uplink_message.settings.data_rate.lora.coding_rate,uplink_message.settings.frequency,uplink_message.settings.timestamp,uplink_message.settings.time,uplink_message.received_at,uplink_message.consumed_airtime,uplink_message.version_ids.brand_id,uplink_message.version_ids.model_id,uplink_message.version_ids.hardware_version,uplink_message.version_ids.firmware_version,uplink_message.version_ids.band_id,uplink_message.network_ids.net_id,uplink_message.network_ids.ns_id,uplink_message.network_ids.tenant_id,uplink_message.network_ids.cluster_id,uplink_message.network_ids.cluster_address,uplink_message.packet_error_rate,uplink_message.rx_metadata.3.gateway_ids.gateway_id,uplink_message.rx_metadata.3.gateway_ids.eui,uplink_message.rx_metadata.3.time,uplink_message.rx_metadata.3.timestamp,uplink_message.rx_metadata.3.rssi,uplink_message.rx_metadata.3.channel_rssi,uplink_message.rx_metadata.3.snr,uplink_message.rx_metadata.3.location.latitude,uplink_message.rx_metadata.3.location.longitude,uplink_message.rx_metadata.3.location.altitude,uplink_message.rx_metadata.3.location.source,uplink_message.rx_metadata.3.uplink_token,uplink_message.rx_metadata.3.channel_index,uplink_message.rx_metadata.3.received_at,uplink_message.rx_metadata.4.gateway_ids.gateway_id,uplink_message.rx_metadata.4.gateway_ids.eui,uplink_message.rx_metadata.4.time,uplink_message.rx_metadata.4.timestamp,uplink_message.rx_metadata.4.rssi,uplink_message.rx_metadata.4.channel_rssi,uplink_message.rx_metadata.4.snr,uplink_message.rx_metadata.4.location.latitude,uplink_message.rx_metadata.4.location.longitude,uplink_message.rx_metadata.4.location.altitude,uplink_message.rx_metadata.4.location.source,uplink_message.rx_metadata.4.uplink_token,uplink_message.rx_metadata.4.channel_index,uplink_message.rx_metadata.4.received_at,uplink_message.decoded_payload.bytes.11,uplink_message.decoded_payload.bytes.12,uplink_message.decoded_payload.bytes.13,uplink_message.decoded_payload.bytes.14,uplink_message.decoded_payload.bytes.15,uplink_message.decoded_payload.bytes.16,uplink_message.decoded_payload.bytes.17,uplink_message.decoded_payload.bytes.18,uplink_message.decoded_payload.bytes.19,uplink_message.decoded_payload.bytes.20,uplink_message.decoded_payload.bytes.21,uplink_message.decoded_payload.bytes.22,uplink_message.decoded_payload.bytes.23,uplink_message.decoded_payload.bytes.24,uplink_message.decoded_payload.bytes.25,uplink_message.decoded_payload.bytes.26,uplink_message.decoded_payload.bytes.27,uplink_message.decoded_payload.bytes.28,uplink_message.decoded_payload.bytes.29,uplink_message.decoded_payload.bytes.30,uplink_message.decoded_payload.bytes.31,uplink_message.decoded_payload.bytes.32,uplink_message.decoded_payload.bytes.33,uplink_message.decoded_payload.bytes.34,uplink_message.decoded_payload.bytes.35,uplink_message.decoded_payload.bytes.36,uplink_message.confirmed,uplink_message.decoded_payload.bytes.37,uplink_message.decoded_payload.bytes.38,uplink_message.decoded_payload.bytes.39,uplink_message.decoded_payload.bytes.40,uplink_message.decoded_payload.bytes.41,uplink_message.decoded_payload.bytes.42,uplink_message.decoded_payload.bytes.43,uplink_message.decoded_payload.bytes.44,uplink_message.decoded_payload.bytes.45,uplink_message.decoded_payload.bytes.46,uplink_message.decoded_payload.bytes.47,uplink_message.decoded_payload.bytes.48
0.6,0,0.6,0,0.6,0.983584884873857,0.983584884873857,0.6,0.011904761904761904,0.9934589627783834,0.9851439182915506,0.05063291139240506,0.01568627450980392,0,0,0.056910569105691054,0.4627450980392157,0.14035087719298245,0.43137254901960786,0,0.5333333333333333,0.3076923076923077,0.25,0.25,0.983584884873857,0.29398157161076033,0.28846153846153844,0.28846153846153844,0.6987951807228916,1,0,1,0,0.983584884873857,0.5714285714285714,0.983584884873857,0.2,0.2,0.9837214560253221,0.7623002106590817,0.16806722689075632,0.16806722689075632,0.8865979381443299,0.9999679289833249,0.007373631495418912,1,0,0.9837214560253221,0.5714285714285714,0.9837214560253221,0,0,0.9834731129748396,0.7588582931607938,0.3076923076923077,0.3076923076923077,0.9195402298850575,0.9999325920100464,0.0089573838176674,0.4,0,0.9834731129748396,0.5714285714285714,0.9834731129748396,0,0,0,0.5714285714285714,0.29398157161076033,0.983584884873857,0.983584884873857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4880952380952381,0,1,0,0,0,0,0,0,0,0,0,1,1,0.4625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6666666666666666,0,0.6666666666666666,0,0.6666666666666666,0.9839153905475377,0.9839153905475377,0.6666666666666666,0.011904761904761904,0.9936147017598504,0.9853296193129062,0.05063291139240506,0.07058823529411765,0,0,0.056910569105691054,0.011764705882352941,0.12280701754385964,0.5019607843137255,0,0.7843137254901961,0.3076923076923077,0.25,0.25,0.9839153905475377,0.3352080570223213,0.34615384615384615,0.34615384615384615,0.8313253012048193,1,0,1,0,0.9839153905475377,1,0.9839153905475377,0.2,0.2,0.9840605923581279,0.8035206222540081,0.226890756302521,0.226890756302521,0.865979381443299,0.9999679289833249,0.007373631495418912,1,0,0.9840605923581279,1,0.9840605923581279,0,0,0.9838431179082388,0.8000788758654961,0.11965811965811966,0.11965811965811966,0.7586206896551724,0.9999325920100464,0.0089573838176674,0.4,0,0.9838431179082388,1,0.9838431179082388,0,0,0,0.8571428571428571,0.3352080570223213,0.9839153905475377,0.9839153905475377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4880952380952381,0,1,0,0,0,0,0,0,0,0,0,1,1,0.4625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6666666666666666,0,0.6666666666666666,0,0.6666666666666666,0.012999889831442107,0.012999889831442107,0.6666666666666666,0.011904761904761904,0.9553029123189535,0.015227483751160632,0.05063291139240506,0.0784313725490196,0,0,0.056910569105691054,0.2784313725490196,0.14035087719298245,0.49019607843137253,0,0.8862745098039215,0.3076923076923077,0,0,0.012999889831442107,0.34996041546912543,0.19230769230769232,0.19230769230769232,0.7349397590361446,0.5242252929192458,0.5578291133000177,1,0,0.012999889831442107,0.42857142857142855,0.012999889831442107,0,0,0.013339362423694325,0.8814212520607567,0.15126050420168066,0.15126050420168066,0.8350515463917526,1,0,1,0,0.013339362423694325,0.42857142857142855,0.013339362423694325,0,0,0.013196842624568328,0.3462184922477394,0.07692307692307693,0.07692307692307693,0.7701149425287356,0.9999325920100464,0.0089573838176674,0.4,0,0.013196842624568328,0.42857142857142855,0.013196842624568328,0,0,0,0.42857142857142855,0.34996041546912543,0.012999889831442107,0.012999889831442107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4880952380952381,0,1,0,0,0,0,0,0,0,0,0,1,1,0.4625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5333333333333333,0,0.5333333333333333,0,0.5333333333333333,0.01674562079982373,0.01674562079982373,0.5333333333333333,0.011904761904761904,0.9611431241239682,0.019498607242339833,0.05063291139240506,0.058823529411764705,0,0,0,0,0.15789473684210525,0.39215686274509803,0,0,0.3076923076923077,0,0,0.01674562079982373,0.8659699693818175,0.11538461538461539,0.11538461538461539,0.43373493975903615,0.5242252929192458,0.5578291133000177,1,0,0.01674562079982373,0.5714285714285714,0.01674562079982373,0,0,0.01706986208455799,0.3973335182621687,0.13445378151260504,0.13445378151260504,0.8247422680412371,1,0,1,0,0.01706986208455799,0.5714285714285714,0.01706986208455799,0,0,0.016773556980759743,0.8621549928406002,0.1111111111111111,0.1111111111111111,0.8390804597701149,0.9999325920100464,0.0089573838176674,0.4,0,0.016773556980759743,0.5714285714285714,0.016773556980759743,0,0,0,0.5714285714285714,0.8659699693818175,0.01674562079982373,0.01674562079982373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4880952380952381,0,1,0,0,0,0,0,0,0,0,0,1,1,0.4625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6,0,0.6,0,0.6,0.018838823399801696,0.018838823399801696,0.6,0.011904761904761904,0.955380781809687,0.021727019498607242,0.05063291139240506,0.058823529411764705,0,0,0.056910569105691054,0.07450980392156863,0.15789473684210525,0.054901960784313725,0,0.4666666666666667,0.3076923076923077,0,0,0.018838823399801696,0.14669345261776998,0.2692307692307692,0.2692307692307692,0.8674698795180723,0.5242252929192458,0.5578291133000177,1,0,0.018838823399801696,0.42857142857142855,0.018838823399801696,0,0,0.019217725525661315,0.6781849920248415,0.08403361344537816,0.08403361344537816,0.7938144329896907,1,0,1,0,0.019217725525661315,0.42857142857142855,0.019217725525661315,0,0,0.018746916625555006,0.1429823562183798,0.2905982905982906,0.2905982905982906,0.9310344827586207,0.9999325920100464,0.0089573838176674,0.4,0,0.018746916625555006,0.42857142857142855,0.018746916625555006,0,0,0,0.42857142857142855,0.14669345261776998,0.018838823399801696,0.018838823399801696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4880952380952381,0,1,0,0,0,0,0,0,0,0,0,1,1,0.4625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5333333333333333,0,0.5333333333333333,0,0.5333333333333333,0.02071168888399251,0.02071168888399251,0.5333333333333333,0.011904761904761904,0.9612988631054353,0.023769730733519033,0.046413502109704644,0.9294117647058824,0,0,0,0,0.15789473684210525,0.47843137254901963,0,0,0.3076923076923077,0.25,0.25,0.02071168888399251,0.9561522761900737,0.28846153846153844,0.28846153846153844,0.6626506024096386,1,0,1,0,0.02071168888399251,0.2857142857142857,0.02071168888399251,0.2,0.2,0.02113949807822745,0.4245244379265332,0.09243697478991597,0.09243697478991597,0.6391752577319587,0.9999679289833249,0.007373631495418912,1,0,0.02113949807822745,0.2857142857142857,0.02113949807822745,0,0,0.020720276270350273,0.42082345904562807,0.18803418803418803,0.18803418803418803,0.7471264367816092,0.9999325920100464,0.0089573838176674,0.4,0,0.020720276270350273,0.2857142857142857,0.020720276270350273,0,0,0,0.14285714285714285,0.9561522761900737,0.02071168888399251,0.02071168888399251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4880952380952381,0,1,0,0,0,0,0,0,0,0,0,1,1,0.4625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6,0,0.6,0,0.6,0.022694722926076896,0.022694722926076896,0.6,0.011904761904761904,0.955536520791154,0.025998142989786442,0.05063291139240506,0.0784313725490196,0,0,0.056910569105691054,0.03529411764705882,0.15789473684210525,0.054901960784313725,0,0.4588235294117647,0.3076923076923077,0.25,0.25,0.022694722926076896,0.2369585362946715,0.21153846153846154,0.21153846153846154,0.6867469879518072,1,0,1,0,0.022694722926076896,0.14285714285714285,0.022694722926076896,0.2,0.2,0.02306127063079358,0.7054579514222714,0.08403361344537816,0.08403361344537816,0.7010309278350515,0.9999679289833249,0.007373631495418912,1,0,0.02306127063079358,0.14285714285714285,0.02306127063079358,0,0,0.022693635915145536,0.7017582282526013,0.2905982905982906,0.2905982905982906,0.9540229885057471,0.9999325920100464,0.0089573838176674,0.4,0,0.022693635915145536,0.14285714285714285,0.022693635915145536,0,0,0,1,0.2369585362946715,0.022694722926076896,0.022694722926076896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4880952380952381,0,1,0,0,0,0,0,0,0,0,0,1,1,0.4625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6666666666666666,0,0.6666666666666666,0,0.6666666666666666,0.022804891483970476,0.022804891483970476,0.6666666666666666,0.011904761904761904,0.9556922597726211,0.02618384401114206,0.05063291139240506,0.043137254901960784,0,0,0.056910569105691054,0.2784313725490196,0.14035087719298245,0.48627450980392156,0,0.8862745098039215,0.3076923076923077,0,0,0.022804891483970476,0.7468491798038703,0.3076923076923077,0.3076923076923077,0.7710843373493976,0.5242252929192458,0.5578291133000177,1,0,0.022804891483970476,0.5714285714285714,0.022804891483970476,0,0,0.023174316075062176,0.27823125414533195,0.16806722689075632,0.16806722689075632,0.8247422680412371,1,0,1,0,0.023174316075062176,0.5714285714285714,0.023174316075062176,0,0,0.02281697089294524,0.7430531400389739,0.10256410256410256,0.10256410256410256,0.7586206896551724,0.9999325920100464,0.0089573838176674,0.4,0,0.02281697089294524,0.5714285714285714,0.02281697089294524,0,0,0,0.5714285714285714,0.7468491798038703,0.022804891483970476,0.022804891483970476,0,0,0,0,0,0,0,0,0,0,0,0.28571429428571415,0,0,0,0,1,1,0.4880952380952381,0,1,0,0,0,0,0,0,0,0,0,1,1,0.4625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7333333333333334,0,1.7333333333333334,0,1.7333333333333334,0.06960449487716205,0.06960449487716205,1.7333333333333334,0.030952380952380953,2.485204796760629,0.07870009285051068,0.13164556962025317,0.47921568627450983,0,0,0.14796747967479676,0.723921568627451,0.36491228070175435,1.3050980392156863,0,2.304313725490196,0.8,0.65,0.65,0.06960449487716205,2.1766514856693946,0.8,0.8,2.2240963855421687,2.6,0,2.6,0,0.06960449487716205,1.1142857142857143,0.06960449487716205,0.52,0.52,0.07083427537870224,0.794461327534126,0.17478991596638654,0.17478991596638654,1.5010309278350515,2.5999166153566446,0.019171441888089173,2.6,0,0.07083427537870224,1.1142857142857143,0.07083427537870224,0,0,0.06926492353231377,0.7848428929140016,0.1777777777777778,0.1777777777777778,1.7931034482758623,2.5998247392261207,0.023289197925935243,1.04,0,0.06926492353231377,1.1142857142857143,0.06926492353231377,0,0,0,1.1142857142857143,2.1766514856693946,0.06960449487716205,0.06960449487716205,0,0,0,0,0,0,0,0,0,0,0,0.7428571651428568,0,0,0,0,2.6,2.6,1.269047619047619,0,2.6,0,0,0,0,0,0,0,0,0,2.6,2.6,1.2025000000000001,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.06666666666666667,0,0.06666666666666667,0,0.06666666666666667,0.027762476589181448,0.027762476589181448,0.06666666666666667,0.011904761904761904,0.9614546020869024,0.03138347260909935,0.05063291139240506,0.09803921568627451,0,0,0.016260162601626018,0.9411764705882353,0.14035087719298245,0.8,0,0.03137254901960784,0.3076923076923077,0.25,0.25,0.027762476589181448,0.003141003565197292,0.5,0.5,0.927710843373494,1,0,1,0,0.027762476589181448,0.5714285714285714,0.027762476589181448,0.2,0.2,0.028261361067148993,0.47167357662102743,0.31932773109243695,0.31932773109243695,0.9175257731958762,0.9999679289833249,0.007373631495418912,1,0,0.028261361067148993,0.5714285714285714,0.028261361067148993,0,0,0.02750370004933399,0.467974924940068,0.18803418803418803,0.18803418803418803,0.9310344827586207,0.9999325920100464,0.0089573838176674,0.4,0,0.02750370004933399,0.5714285714285714,0.02750370004933399,0,0,0,0.5714285714285714,0.003141003565197292,0.027762476589181448,0.027762476589181448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4880952380952381,0,1,0,0,0,0,0,0,0,0,0,1,1,0.4625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0.028203150820755755,0.028203150820755755,0.3333333333333333,0.011904761904761904,0.9615324715776359,0.03175487465181059,0.05063291139240506,0.18823529411764706,0,0,0.056910569105691054,0.6941176470588235,0.14035087719298245,0.8784313725490196,0,0.8784313725490196,0.3076923076923077,0.25,0.25,0.028203150820755755,0.0340306918755706,0.34615384615384615,0.34615384615384615,0.8072289156626506,1,0,1,0,0.028203150820755755,0.5714285714285714,0.028203150820755755,0.2,0.2,0.028713542844223377,0.5025587162444177,0.42016806722689076,0.42016806722689076,0.9072164948453608,0.9999679289833249,0.007373631495418912,1,0,0.028713542844223377,0.5714285714285714,0.028713542844223377,0,0,0.027997039960532807,0.4988602045246083,0.10256410256410256,0.10256410256410256,0.6896551724137931,0.9999325920100464,0.0089573838176674,0.4,0,0.027997039960532807,0.5714285714285714,0.027997039960532807,0,0,0,0.5714285714285714,0.0340306918755706,0.028203150820755755,0.028203150820755755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4880952380952381,0,1,0,0,0,0,0,0,0,0,0,1,1,0.4625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6666666666666666,0,0.6666666666666666,0,0.6666666666666666,0.02875399361022364,0.02875399361022364,0.6666666666666666,0.011904761904761904,0.9559258682448217,0.032497678737233054,0.05063291139240506,0.21176470588235294,0,0,0.056910569105691054,0.27450980392156865,0.14035087719298245,0.5137254901960784,0,0.8862745098039215,0.3076923076923077,0,0,0.02875399361022364,0.5850191271051496,0.1346153846153846,0.1346153846153846,0.5542168674698795,0.5242252929192458,0.5578291133000177,1,0,0.02875399361022364,0.42857142857142855,0.02875399361022364,0,0,0.029278770065566357,0.11642589262713965,0.16806722689075632,0.16806722689075632,0.8969072164948454,1,0,1,0,0.029278770065566357,0.42857142857142855,0.029278770065566357,0,0,0.028613714849531326,0.5812481097579449,0.06837606837606838,0.06837606837606838,0.7241379310344828,0.9999325920100464,0.0089573838176674,0.4,0,0.028613714849531326,0.42857142857142855,0.028613714849531326,0,0,0,0.42857142857142855,0.5850191271051496,0.02875399361022364,0.02875399361022364,0,0,0,0,0,0,0,0,0,0,0,0.28571429428571415,0,0,0,0,1,1,0.4880952380952381,0,1,0,0,0,0,0,0,0,0,0,1,1,0.4625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4,0,0.4,0,0.4,0.030296353420733724,0.030296353420733724,0.4,0.011904761904761904,0.9556922597726211,0.03416898792943361,0.05063291139240506,0.10588235294117647,0,0,0.07317073170731707,0.9490196078431372,0.15789473684210525,0.34509803921568627,0.012244897959183673,0.9019607843137255,0.3076923076923077,0.25,0.25,0.030296353420733724,0.32318223469124036,0.38461538461538464,0.38461538461538464,0.8674698795180723,1,0,1,0,0.030296353420733724,0.5714285714285714,0.030296353420733724,0.2,0.2,0.0308614062853267,0.7916676841401926,0.2773109243697479,0.2773109243697479,0.9278350515463918,0.9999679289833249,0.007373631495418912,1,0,0.0308614062853267,0.5714285714285714,0.0308614062853267,0,0,0.03021706956092748,0.7879704765343033,0.23076923076923078,0.23076923076923078,0.9195402298850575,0.9999325920100464,0.0089573838176674,0.4,0,0.03021706956092748,0.5714285714285714,0.03021706956092748,0,0,0,0.5714285714285714,0.32318223469124036,0.030296353420733724,0.030296353420733724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4880952380952381,0,1,0,0,0,0,0,0,0,0,0,1,1,0.4625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6,0,0.6,0,0.6,0.030626859094414455,0.030626859094414455,0.6,0.011904761904761904,0.9558479987540881,0.03454038997214485,0.05063291139240506,0.08627450980392157,0,0,0.04878048780487805,0.9607843137254902,0.15789473684210525,0.058823529411764705,0,0.4470588235294118,0.3076923076923077,0.25,0.25,0.030626859094414455,0.35448132506486935,0.2692307692307692,0.2692307692307692,0.6506024096385542,1,0,1,0,0.030626859094414455,0.5714285714285714,0.030626859094414455,0.2,0.2,0.03120054261813249,0.822962167921118,0.15126050420168066,0.15126050420168066,0.8865979381443299,0.9999679289833249,0.007373631495418912,1,0,0.03120054261813249,0.5714285714285714,0.03120054261813249,0,0,0.030587074494326592,0.8192651012426341,0.2905982905982906,0.2905982905982906,0.9540229885057471,0.9999325920100464,0.0089573838176674,0.4,0,0.030587074494326592,0.5714285714285714,0.030587074494326592,0,0,0,0.5714285714285714,0.35448132506486935,0.030626859094414455,0.030626859094414455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4880952380952381,0,1,0,0,0,0,0,0,0,0,0,1,1,0.4625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0.03216921890492454,0.03216921890492454,0.3333333333333333,0.011904761904761904,0.9616882105591029,0.036211699164345405,0.05063291139240506,0.1607843137254902,0,0,0.056910569105691054,0.6313725490196078,0.14035087719298245,0.8784313725490196,0,0.8549019607843137,0.3076923076923077,0.25,0.25,0.03216921890492454,0.592888614446632,0.46153846153846156,0.46153846153846156,0.8313253012048193,1,0,1,0,0.03216921890492454,0.2857142857142857,0.03216921890492454,0.2,0.2,0.032670133393624234,0.06131173150613037,0.37815126050420167,0.37815126050420167,0.845360824742268,0.9999679289833249,0.007373631495418912,1,0,0.032670133393624234,0.2857142857142857,0.032670133393624234,0,0,0.032190429205722744,0.057613376633824265,0.23931623931623933,0.23931623931623933,0.8045977011494253,0.9999325920100464,0.0089573838176674,0.4,0,0.032190429205722744,0.2857142857142857,0.032190429205722744,0,0,0,0.14285714285714285,0.592888614446632,0.03216921890492454,0.03216921890492454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4880952380952381,0,1,0,0,0,0,0,0,0,0,0,1,1,0.4625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0.034152252947008924,0.034152252947008924,0.3333333333333333,0.011904761904761904,0.9617660800498364,0.0382544103992572,0.05063291139240506,0.13725490196078433,0,0,0.056910569105691054,0.596078431372549,0.14035087719298245,0.8784313725490196,0,0.8470588235294118,0.3076923076923077,0.25,0.25,0.034152252947008924,0.8723172611249183,0.4807692307692308,0.4807692307692308,0.8674698795180723,1,0,1,0,0.034152252947008924,0.8571428571428571,0.034152252947008924,0.2,0.2,0.03459190594619037,0.3406992243352442,0.42016806722689076,0.42016806722689076,0.9072164948453608,0.9999679289833249,0.007373631495418912,1,0,0.03459190594619037,0.8571428571428571,0.03459190594619037,0,0,0.034040453872718306,0.3370021138411943,0.20512820512820512,0.20512820512820512,0.8735632183908046,0.9999325920100464,0.0089573838176674,0.4,0,0.034040453872718306,0.8571428571428571,0.034040453872718306,0,0,0,0.7142857142857143,0.8723172611249183,0.034152252947008924,0.034152252947008924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4880952380952381,0,1,0,0,0,0,0,0,0,0,0,1,1,0.4625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4,0,0.4,0,0.4,0.03624545554698689,0.03624545554698689,0.4,0.011904761904761904,0.9559258682448217,0.040297121634168986,0.05063291139240506,0.027450980392156862,0,0,0.07317073170731707,0.9529411764705882,0.15789473684210525,0.35294117647058826,0.012244897959183673,0.8980392156862745,0.3076923076923077,0.25,0.25,0.03624545554698689,0.16134421923891737,0.46153846153846156,0.46153846153846156,0.8192771084337349,1,0,1,0,0.03624545554698689,0.5714285714285714,0.03624545554698689,0.2,0.2,0.03673976938729369,0.6298522228987105,0.25210084033613445,0.25210084033613445,0.9381443298969072,0.9999679289833249,0.007373631495418912,1,0,0.03673976938729369,0.5714285714285714,0.03673976938729369,0,0,0.03613714849531327,0.6261563882164668,0.26495726495726496,0.26495726495726496,0.8850574712643678,0.9999325920100464,0.0089573838176674,0.4,0,0.03613714849531327,0.5714285714285714,0.03613714849531327,0,0,0,0.5714285714285714,0.16134421923891737,0.03624545554698689,0.03624545554698689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4880952380952381,0,1,0,0,0,0,0,0,0,0,0,1,1,0.4625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
