end_device_ids.device_id,end_device_ids.application_ids.application_id,end_device_ids.dev_eui,end_device_ids.join_eui,end_device_ids.dev_addr,correlation_ids.0,received_at,uplink_message.session_key_id,uplink_message.f_port,uplink_message.f_cnt,uplink_message.frm_payload,uplink_message.decoded_payload.bytes.0,uplink_message.decoded_payload.bytes.1,uplink_message.decoded_payload.bytes.2,uplink_message.decoded_payload.bytes.3,uplink_message.decoded_payload.bytes.4,uplink_message.decoded_payload.bytes.5,uplink_message.decoded_payload.bytes.6,uplink_message.decoded_payload.bytes.7,uplink_message.decoded_payload.bytes.8,uplink_message.decoded_payload.bytes.9,uplink_message.decoded_payload.bytes.10,uplink_message.rx_metadata.0.gateway_ids.gateway_id,uplink_message.rx_metadata.0.gateway_ids.eui,uplink_message.rx_metadata.0.time,uplink_message.rx_metadata.0.timestamp,uplink_message.rx_metadata.0.rssi,uplink_message.rx_metadata.0.channel_rssi,uplink_message.rx_metadata.0.snr,uplink_message.rx_metadata.0.location.latitude,uplink_message.rx_metadata.0.location.longitude,uplink_message.rx_metadata.0.location.altitude,uplink_message.rx_metadata.0.location.source,uplink_message.rx_metadata.0.uplink_token,uplink_message.rx_metadata.0.channel_index,uplink_message.rx_metadata.0.received_at,uplink_message.rx_metadata.1.gateway_ids.gateway_id,uplink_message.rx_metadata.1.gateway_ids.eui,uplink_message.rx_metadata.1.time,uplink_message.rx_metadata.1.timestamp,uplink_message.rx_metadata.1.rssi,uplink_message.rx_metadata.1.channel_rssi,uplink_message.rx_metadata.1.snr,uplink_message.rx_metadata.1.location.latitude,uplink_message.rx_metadata.1.location.longitude,uplink_message.rx_metadata.1.location.altitude,uplink_message.rx_metadata.1.location.source,uplink_message.rx_metadata.1.uplink_token,uplink_message.rx_metadata.1.channel_index,uplink_message.rx_metadata.1.received_at,uplink_message.rx_metadata.2.gateway_ids.gateway_id,uplink_message.rx_metadata.2.gateway_ids.eui,uplink_message.rx_metadata.2.time,uplink_message.rx_metadata.2.timestamp,uplink_message.rx_metadata.2.rssi,uplink_message.rx_metadata.2.channel_rssi,uplink_message.rx_metadata.2.snr,uplink_message.rx_metadata.2.location.latitude,uplink_message.rx_metadata.2.location.longitude,uplink_message.rx_metadata.2.location.altitude,uplink_message.rx_metadata.2.location.source,uplink_message.rx_metadata.2.uplink_token,uplink_message.rx_metadata.2.channel_index,uplink_message.rx_metadata.2.received_at,uplink_message.settings.data_rate.lora.bandwidth,uplink_message.settings.data_rate.lora.spreading_factor,uplink_message.settings.data_rate.lora.coding_rate,uplink_message.settings.frequency,uplink_message.settings.timestamp,uplink_message.settings.time,uplink_message.received_at,uplink_message.consumed_airtime,uplink_message.version_ids.brand_id,uplink_message.version_ids.model_id,uplink_message.version_ids.hardware_version,uplink_message.version_ids.firmware_version,uplink_message.version_ids.band_id,uplink_message.network_ids.net_id,uplink_message.network_ids.ns_id,uplink_message.network_ids.tenant_id,uplink_message.network_ids.cluster_id,uplink_message.network_ids.cluster_address,uplink_message.packet_error_rate,uplink_message.rx_metadata.3.gateway_ids.gateway_id,uplink_message.rx_metadata.3.gateway_ids.eui,uplink_message.rx_metadata.3.time,uplink_message.rx_metadata.3.timestamp,uplink_message.rx_metadata.3.rssi,uplink_message.rx_metadata.3.channel_rssi,uplink_message.rx_metadata.3.snr,uplink_message.rx_metadata.3.location.latitude,uplink_message.rx_metadata.3.location.longitude,uplink_message.rx_metadata.3.location.altitude,uplink_message.rx_metadata.3.location.source,uplink_message.rx_metadata.3.uplink_token,uplink_message.rx_metadata.3.channel_index,uplink_message.rx_metadata.3.received_at,uplink_message.rx_metadata.4.gateway_ids.gateway_id,uplink_message.rx_metadata.4.gateway_ids.eui,uplink_message.rx_metadata.4.time,uplink_message.rx_metadata.4.timestamp,uplink_message.rx_metadata.4.rssi,uplink_message.rx_metadata.4.channel_rssi,uplink_message.rx_metadata.4.snr,uplink_message.rx_metadata.4.location.latitude,uplink_message.rx_metadata.4.location.longitude,uplink_message.rx_metadata.4.location.altitude,uplink_message.rx_metadata.4.location.source,uplink_message.rx_metadata.4.uplink_token,uplink_message.rx_metadata.4.channel_index,uplink_message.rx_metadata.4.received_at,uplink_message.decoded_payload.bytes.11,uplink_message.decoded_payload.bytes.12,uplink_message.decoded_payload.bytes.13,uplink_message.decoded_payload.bytes.14,uplink_message.decoded_payload.bytes.15,uplink_message.decoded_payload.bytes.16,uplink_message.decoded_payload.bytes.17,uplink_message.decoded_payload.bytes.18,uplink_message.decoded_payload.bytes.19,uplink_message.decoded_payload.bytes.20,uplink_message.decoded_payload.bytes.21,uplink_message.decoded_payload.bytes.22,uplink_message.decoded_payload.bytes.23,uplink_message.decoded_payload.bytes.24,uplink_message.decoded_payload.bytes.25,uplink_message.decoded_payload.bytes.26,uplink_message.decoded_payload.bytes.27,uplink_message.decoded_payload.bytes.28,uplink_message.decoded_payload.bytes.29,uplink_message.decoded_payload.bytes.30,uplink_message.decoded_payload.bytes.31,uplink_message.decoded_payload.bytes.32,uplink_message.decoded_payload.bytes.33,uplink_message.decoded_payload.bytes.34,uplink_message.decoded_payload.bytes.35,uplink_message.decoded_payload.bytes.36,uplink_message.confirmed,uplink_message.decoded_payload.bytes.37,uplink_message.decoded_payload.bytes.38,uplink_message.decoded_payload.bytes.39,uplink_message.decoded_payload.bytes.40,uplink_message.decoded_payload.bytes.41,uplink_message.decoded_payload.bytes.42,uplink_message.decoded_payload.bytes.43,uplink_message.decoded_payload.bytes.44,uplink_message.decoded_payload.bytes.45,uplink_message.decoded_payload.bytes.46,uplink_message.decoded_payload.bytes.47,uplink_message.decoded_payload.bytes.48,truth
0.533333333,0,0.533333333,0,0.533333333,0.930373471,0.930373471,0.533333333,0.011904762,0.997196698,0.932590529,0.050632911,0.015686275,0,0,0,0,0.140350877,0.831372549,0,0,0.307692308,0.25,0.25,0.930373471,0.748555095,0.230769231,0.230769231,0.78313253,1,0,1,0,0.930373471,0,0.930373471,0.2,0.2,0.929911825,0.216794383,0.084033613,0.084033613,0.75257732,0.999967929,0.007373631,1,0,0.929911825,0,0.929911825,0,0,0.928342378,0.213337842,0.11965812,0.11965812,0.850574713,0.999932592,0.008957384,0.4,0,0.928342378,0,0.928342378,0,0,0,0.285714286,0.748555095,0.930373471,0.930373471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.488095238,0,1,0,0,0,0,0,0,0,0,0,1,1,0.4625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6,0,0.6,0,0.6,0.93048364,0.93048364,0.6,0.011904762,0.991356487,0.93277623,0.046413502,0.960784314,0,0,0.06504065,0.356862745,0.140350877,0.576470588,0,0.698039216,0.307692308,0,0,0.93048364,0.219104843,0.403846154,0.403846154,0.807228916,0.524225293,0.557829113,1,0,0.93048364,0.714285714,0.93048364,0,0,0.93002487,0.750749351,0.117647059,0.117647059,0.690721649,1,0,1,0,0.93002487,0.714285714,0.93002487,0,0,0.928465713,0.215628854,0.307692308,0.307692308,0.816091954,0.999932592,0.008957384,0.4,0,0.928465713,0.714285714,0.928465713,0,0,0,0,0.219104843,0.93048364,0.93048364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.488095238,0,1,0,0,0,0,0,0,0,0,0,1,1,0.4625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.666666667,0,0.666666667,0,0.666666667,0.930814146,0.930814146,0.666666667,0.011904762,0.991512226,0.932961931,0.050632911,0.007843137,0,0,0.056910569,0.003921569,0.122807018,0.725490196,0,0.788235294,0.307692308,0,0,0.930814146,0.260354288,0.538461538,0.538461538,0.855421687,0.524225293,0.557829113,1,0,0.930814146,0.142857143,0.930814146,0,0,0.930364006,0.791992826,0.151260504,0.151260504,0.845360825,1,0,1,0,0.930364006,0.142857143,0.930364006,0,0,0.928835718,0.256872448,0.111111111,0.111111111,0.770114943,0.999932592,0.008957384,0.4,0,0.928835718,0.142857143,0.928835718,0,0,0,1,0.260354288,0.930814146,0.930814146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.488095238,0,1,0,0,0,0,0,0,0,0,0,1,1,0.4625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.666666667,0,0.666666667,0,0.666666667,0.93279718,0.93279718,0.666666667,0.011904762,0.991590095,0.934818942,0.050632911,0.11372549,0,0,0.056910569,0.003921569,0.122807018,0.725490196,0,0.788235294,0.307692308,0.25,0.25,0.93279718,0.07135168,0.288461538,0.288461538,0.891566265,1,0,1,0,0.93279718,0.142857143,0.93279718,0.2,0.2,0.932398824,0.53971204,0.235294118,0.235294118,0.917525773,0.999967929,0.007373631,1,0,0.932398824,0.142857143,0.932398824,0,0,0.930932412,0.536256841,0.11965812,0.11965812,0.701149425,0.999932592,0.008957384,0.4,0,0.930932412,0.142857143,0.930932412,0,0,0,1,0.07135168,0.93279718,0.93279718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.488095238,0,1,0,0,0,0,0,0,0,0,0,1,1,0.4625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.066666667,0,0.066666667,0,0.066666667,0.933788697,0.933788697,0.066666667,0.011904762,0.997196698,0.935747447,0.050632911,0.043137255,0,0,0.016260163,0.949019608,0.140350877,0.278431373,0,0.031372549,0.307692308,0,0,0.933788697,0.708743502,0.807692308,0.807692308,0.903614458,0.524225293,0.557829113,1,0,0.933788697,0.571428571,0.933788697,0,0,0.933303188,0.240294534,0.18487395,0.18487395,0.865979381,1,0,1,0,0.933303188,0.571428571,0.933303188,0,0,0.931795757,0.705198069,0.179487179,0.179487179,0.873563218,0.999932592,0.008957384,0.4,0,0.931795757,0.571428571,0.931795757,0,0,0,0.571428571,0.708743502,0.933788697,0.933788697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.488095238,0,1,0,0,0,0,0,0,0,0,0,1,1,0.4625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.533333333,0,0.533333333,0,0.533333333,0.934339539,0.934339539,0.533333333,0.011904762,0.997352437,0.936490251,0.050632911,0.047058824,0,0,0,0,0.140350877,0.8,0,0,0.307692308,0.25,0.25,0.934339539,0.307232799,0.25,0.25,0.831325301,1,0,1,0,0.934339539,0.857142857,0.934339539,0.2,0.2,0.933868415,0.775558421,0.067226891,0.067226891,0.556701031,0.999967929,0.007373631,1,0,0.933868415,0.857142857,0.933868415,0,0,0.932412432,0.772104203,0.170940171,0.170940171,0.850574713,0.999932592,0.008957384,0.4,0,0.932412432,0.857142857,0.932412432,0,0,0,0.714285714,0.307232799,0.934339539,0.934339539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.488095238,0,1,0,0,0,0,0,0,0,0,0,1,1,0.4625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6,0,0.6,0,0.6,0.934449708,0.934449708,0.6,0.011904762,0.991512226,0.936675952,0.050632911,0.043137255,0,0,0.06504065,0.262745098,0.140350877,0.57254902,0,0.678431373,0.307692308,0,0,0.934449708,0.77795424,0.115384615,0.115384615,0.457831325,0.524225293,0.557829113,1,0,0.934449708,0.285714286,0.934449708,0,0,0.933981461,0.309495256,0.12605042,0.12605042,0.701030928,1,0,1,0,0.933981461,0.285714286,0.933981461,0,0,0.932535767,0.774398989,0.307692308,0.307692308,0.83908046,0.999932592,0.008957384,0.4,0,0.932535767,0.285714286,0.932535767,0,0,0,0.142857143,0.77795424,0.934449708,0.934449708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.488095238,0,1,0,0,0,0,0,0,0,0,0,1,1,0.4625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.666666667,0,0.666666667,0,0.666666667,0.934780214,0.934780214,0.666666667,0.011904762,0.991667964,0.936861653,0.050632911,0.08627451,0,0,0.056910569,0.003921569,0.122807018,0.721568627,0,0.788235294,0.307692308,0,0,0.934780214,0.819202354,0.5,0.5,0.843373494,0.524225293,0.557829113,1,0,0.934780214,1,0.934780214,0,0,0.934320597,0.350737402,0.168067227,0.168067227,0.855670103,1,0,1,0,0.934320597,1,0.934320597,0,0,0.932905772,0.815641255,0.11965812,0.11965812,0.781609195,0.999932592,0.008957384,0.4,0,0.932905772,1,0.932905772,0,0,0,0.857142857,0.819202354,0.934780214,0.934780214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.488095238,0,1,0,0,0,0,0,0,0,0,0,1,1,0.4625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4,0,0.4,0,0.4,0.936212405,0.936212405,0.4,0.011904762,0.991434356,0.93816156,0.050632911,0.035294118,0,0,0.073170732,0.792156863,0.140350877,0.88627451,0.012244898,0.309803922,0.307692308,0.25,0.25,0.936212405,0.565800471,0.346153846,0.346153846,0.831325301,1,0,1,0,0.936212405,0.571428571,0.936212405,0.2,0.2,0.935790188,0.034065393,0.260504202,0.260504202,0.896907216,0.999967929,0.007373631,1,0,0.935790188,0.571428571,0.935790188,0,0,0.934385792,0.030609887,0.188034188,0.188034188,0.885057471,0.999932592,0.008957384,0.4,0,0.934385792,0.571428571,0.934385792,0,0,0,0.571428571,0.565800471,0.936212405,0.936212405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.488095238,0,1,0,0,0,0,0,0,0,0,0,1,1,0.4625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.533333333,0,0.533333333,0,0.533333333,0.936322574,0.936322574,0.533333333,0.011904762,0.997430307,0.938347261,0.050632911,0.003921569,0,0,0,0,0.140350877,0.792156863,0,0,0.307692308,0,0,0.936322574,0.054913311,0.192307692,0.192307692,0.65060241,0.524225293,0.557829113,1,0,0.936322574,0.285714286,0.936322574,0,0,0.935903233,0.586582859,0.12605042,0.12605042,0.731958763,1,0,1,0,0.935903233,0.285714286,0.935903233,0,0,0.934509127,0.051462404,0.162393162,0.162393162,0.793103448,0.999932592,0.008957384,0.4,0,0.934509127,0.285714286,0.934509127,0,0,0,0.142857143,0.054913311,0.936322574,0.936322574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.488095238,0,1,0,0,0,0,0,0,0,0,0,1,1,0.4625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6,0,0.6,0,0.6,0.936432742,0.936432742,0.6,0.011904762,0.991590095,0.938532962,0.046413502,0.866666667,0,0,0.06504065,0.22745098,0.140350877,0.57254902,0,0.670588235,0.307692308,0.25,0.25,0.936432742,0.588953044,0.230769231,0.230769231,0.722891566,1,0,1,0,0.936432742,0.571428571,0.936432742,0.2,0.2,0.936016279,0.057214555,0.193277311,0.193277311,0.87628866,0.999967929,0.007373631,1,0,0.936016279,0.571428571,0.936016279,0,0,0.934632462,0.053759146,0.307692308,0.307692308,0.91954023,0.999932592,0.008957384,0.4,0,0.934632462,0.571428571,0.934632462,0,0,0,0.571428571,0.588953044,0.936432742,0.936432742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.488095238,0,1,0,0,0,0,0,0,0,0,0,1,1,0.4625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.666666667,0,0.666666667,0,0.666666667,0.936763248,0.936763248,0.666666667,0.011904762,0.991745834,0.938718663,0.050632911,0.105882353,0,0,0.056910569,0.003921569,0.122807018,0.71372549,0,0.788235294,0.307692308,0.25,0.25,0.936763248,0.630200488,0.365384615,0.365384615,0.86746988,1,0,1,0,0.936763248,1,0.936763248,0.2,0.2,0.936355415,0.098455927,0.226890756,0.226890756,0.907216495,0.999967929,0.007373631,1,0,0.936355415,1,0.936355415,0,0,0.935002467,0.095000685,0.11965812,0.11965812,0.793103448,0.999932592,0.008957384,0.4,0,0.935002467,1,0.935002467,0,0,0,0.857142857,0.630200488,0.936763248,0.936763248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.488095238,0,1,0,0,0,0,0,0,0,0,0,1,1,0.4625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.533333333,0,0.533333333,0,0.533333333,0.938305608,0.938305608,0.533333333,0.011904762,0.997508176,0.940389972,0.050632911,0.039215686,0,0,0,0,0.140350877,0.788235294,0,0,0.307692308,0,0,0.938305608,0.334336131,0.153846154,0.153846154,0.614457831,0.524225293,0.557829113,1,0,0.938305608,0.428571429,0.938305608,0,0,0.937938051,0.865965242,0.117647059,0.117647059,0.804123711,1,0,1,0,0.937938051,0.428571429,0.937938051,0,0,0.936605821,0.330845586,0.11965812,0.11965812,0.862068966,0.999932592,0.008957384,0.4,0,0.936605821,0.428571429,0.936605821,0,0,0,0.428571429,0.334336131,0.938305608,0.938305608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.488095238,0,1,0,0,0,0,0,0,0,0,0,1,1,0.4625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6,0,0.6,0,0.6,0.938415776,0.938415776,0.6,0.011904762,0.991667964,0.940575673,0.050632911,0.015686275,0,0,0.06504065,0.180392157,0.140350877,0.568627451,0,0.666666667,0.307692308,0.25,0.25,0.938415776,0.868378215,0.192307692,0.192307692,0.638554217,1,0,1,0,0.938415776,0,0.938415776,0.2,0.2,0.938051097,0.336598575,0.134453782,0.134453782,0.75257732,0.999967929,0.007373631,1,0,0.938051097,0,0.938051097,0,0,0.936729156,0.333144321,0.290598291,0.290598291,0.83908046,0.999932592,0.008957384,0.4,0,0.936729156,0,0.936729156,0,0,0,0.285714286,0.868378215,0.938415776,0.938415776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.488095238,0,1,0,0,0,0,0,0,0,0,0,1,1,0.4625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4,0,0.4,0,0.4,0.940178473,0.940178473,0.4,0.011904762,0.991590095,0.942246982,0.050632911,0.035294118,0,0,0.073170732,0.792156863,0.140350877,0.88627451,0.012244898,0.305882353,0.307692308,0,0,0.940178473,0.592940787,0.692307692,0.692307692,0.831325301,0.524225293,0.557829113,1,0,0.940178473,0.285714286,0.940178473,0,0,0.939859824,0.124509854,0.218487395,0.218487395,0.804123711,1,0,1,0,0.939859824,0.285714286,0.939859824,0,0,0.938455846,0.58941356,0.256410256,0.256410256,0.793103448,0.999932592,0.008957384,0.4,0,0.938455846,0.285714286,0.938455846,0,0,0,0.142857143,0.592940787,0.940178473,0.940178473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.488095238,0,1,0,0,0,0,0,0,0,0,0,1,1,0.4625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.533333333,0,0.533333333,0,0.533333333,0.940288642,0.940288642,0.533333333,0.011904762,0.997586046,0.942432683,0.050632911,0.066666667,0,0,0,0,0.140350877,0.764705882,0,0,0.307692308,0.25,0.25,0.940288642,0.145333691,0.365384615,0.365384615,0.831325301,1,0,1,0,0.940288642,0.142857143,0.940288642,0.2,0.2,0.939972869,0.613681878,0.117647059,0.117647059,0.793814433,0.999967929,0.007373631,1,0,0.939972869,0.142857143,0.939972869,0,0,0.938579181,0.610228768,0.153846154,0.153846154,0.908045977,0.999932592,0.008957384,0.4,0,0.938579181,0.142857143,0.938579181,0,0,0,1,0.145333691,0.940288642,0.940288642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.488095238,0,1,0,0,0,0,0,0,0,0,0,1,1,0.4625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.666666667,0,0.666666667,0,0.666666667,0.940729316,0.940729316,0.666666667,0.011904762,0.991901573,0.942804085,0.050632911,0.050980392,0,0,0.056910569,0.003921569,0.122807018,0.698039216,0,0.788235294,0.307692308,0,0,0.940729316,0.657305922,0.423076923,0.423076923,0.807228916,0.524225293,0.557829113,1,0,0.940729316,0.714285714,0.940729316,0,0,0.940425051,0.188865676,0.193277311,0.193277311,0.804123711,1,0,1,0,0.940425051,0.714285714,0.940425051,0,0,0.939072521,0.653769563,0.153846154,0.153846154,0.747126437,0.999932592,0.008957384,0.4,0,0.939072521,0.714285714,0.939072521,0,0,0,0,0.657305922,0.940729316,0.940729316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.488095238,0,1,0,0,0,0,0,0,0,0,0,1,1,0.4625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.266666667,0,0.266666667,0,0.266666667,0.94194117,0.94194117,0.266666667,0.011904762,0.991823703,0.943918292,0.050632911,0.070588235,0,0,0.056910569,0.376470588,0.157894737,0.333333333,0.004081633,0.647058824,0.307692308,0.25,0.25,0.94194117,0.380632454,0.269230769,0.269230769,0.638554217,1,0,1,0,0.94194117,0.714285714,0.94194117,0.2,0.2,0.941668551,0.848945988,0.142857143,0.142857143,0.701030928,0.999967929,0.007373631,1,0,0.941668551,0.714285714,0.941668551,0,0,0.940305871,0.845493851,0.222222222,0.222222222,0.620689655,0.999932592,0.008957384,0.4,0,0.940305871,0.714285714,0.940305871,0,0,0,0,0.380632454,0.94194117,0.94194117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.488095238,0,1,0,0,0,0,0,0,0,0,0,1,1,0.4625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.333333333,0,0.333333333,0,0.333333333,0.946017407,0.946017407,0.333333333,0.011904762,0.997741785,0.948003714,0.050632911,0.066666667,0,0,0.06504065,0.215686275,0.140350877,0.352941176,0.004081633,0.11372549,0.307692308,0,0,0.946017407,0.414964425,0.769230769,0.769230769,0.903614458,0.524225293,0.557829113,1,0,0.946017407,0.142857143,0.946017407,0,0,0.945738187,0.946583147,0.12605042,0.12605042,0.804123711,1,0,1,0,0.945738187,0.142857143,0.945738187,0,0,0.94449926,0.411464219,0.205128205,0.205128205,0.83908046,0.999932592,0.008957384,0.4,0,0.94449926,0.142857143,0.94449926,0,0,0,1,0.414964425,0.946017407,0.946017407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.488095238,0,1,0,0,0,0,0,0,0,0,0,1,1,0.4625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4,0,0.4,0,0.4,0.946127575,0.946127575,0.4,0.011904762,0.991823703,0.948189415,0.050632911,0,0,0,0.073170732,0.792156863,0.140350877,0.882352941,0.012244898,0.305882353,0.307692308,0,0,0.946127575,0.431096544,0.538461538,0.538461538,0.891566265,0.524225293,0.557829113,1,0,0.946127575,0.571428571,0.946127575,0,0,0.945851232,0.962712933,0.168067227,0.168067227,0.845360825,1,0,1,0,0.945851232,0.571428571,0.945851232,0,0,0.944622595,0.427594051,0.205128205,0.205128205,0.850574713,0.999932592,0.008957384,0.4,0,0.944622595,0.571428571,0.944622595,0,0,0,0.571428571,0.431096544,0.946127575,0.946127575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.488095238,0,1,0,0,0,0,0,0,0,0,0,1,1,0.4625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.066666667,0,0.066666667,0,0.066666667,0.947669935,0.947669935,0.066666667,0.011904762,0.997741785,0.949675023,0.050632911,0.043137255,0,0,0.016260163,0.949019608,0.140350877,0.215686275,0,0.031372549,0.307692308,0,0,0.947669935,0.664419288,0.788461538,0.788461538,0.879518072,0.524225293,0.557829113,1,0,0.947669935,0.428571429,0.947669935,0,0,0.947433868,0.195979292,0.142857143,0.142857143,0.81443299,1,0,1,0,0.947433868,0.428571429,0.947433868,0,0,0.946102615,0.660883698,0.162393162,0.162393162,0.862068966,0.999932592,0.008957384,0.4,0,0.946102615,0.428571429,0.946102615,0,0,0,0.428571429,0.664419288,0.947669935,0.947669935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.488095238,0,1,0,0,0,0,0,0,0,0,0,1,1,0.4625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.333333333,0,0.333333333,0,0.333333333,0.948000441,0.948000441,0.333333333,0.011904762,0.997819654,0.950046425,0.050632911,0.054901961,0,0,0.06504065,0.211764706,0.140350877,0.352941176,0.004081633,0.105882353,0.307692308,0.25,0.25,0.948000441,0.225969141,0.25,0.25,0.78313253,1,0,1,0,0.948000441,0.142857143,0.948000441,0.2,0.2,0.947773005,0.694304173,0.352941176,0.352941176,0.886597938,0.999967929,0.007373631,1,0,0.947773005,0.142857143,0.947773005,0,0,0.94647262,0.690853176,0.213675214,0.213675214,0.873563218,0.999932592,0.008957384,0.4,0,0.94647262,0.142857143,0.94647262,0,0,0,1,0.225969141,0.948000441,0.948000441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.488095238,0,1,0,0,0,0,0,0,0,0,0,1,1,0.4625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
